iso3,country,start of the week,probability of extreme crisis (%),probability of severe crisis (%),probability of mild crisis (%),end of the week
PAN,Panama,2024-09-21,0.0,0.1,9.6,2024-09-27
PAN,Panama,2024-09-28,0.0,0.1,18.4,2024-10-04
PAN,Panama,2024-10-05,0.1,0.1,15.1,2024-10-11
PAN,Panama,2024-10-12,0.0,0.4,14.7,2024-10-18
PAN,Panama,2024-10-19,0.0,0.2,12.0,2024-10-25
PAN,Panama,2024-10-26,0.0,0.0,13.6,2024-11-01
PAN,Panama,2024-11-02,0.0,0.5,16.0,2024-11-08
PAN,Panama,2024-11-09,0.0,0.2,19.3,2024-11-15
PAN,Panama,2024-11-16,0.0,0.2,15.8,2024-11-22
PAN,Panama,2024-11-23,0.0,0.1,14.2,2024-11-29
PAN,Panama,2024-11-30,0.0,0.1,13.9,2024-12-06
PAN,Panama,2024-12-07,0.0,0.1,13.0,2024-12-13
