iso3,country,start of the week,probability of extreme crisis (%),probability of severe crisis (%),probability of mild crisis (%),end of the week
MYT,Mayotte,2024-09-21,0.6,2.5,7.6,2024-09-27
MYT,Mayotte,2024-09-28,0.1,1.4,7.6,2024-10-04
MYT,Mayotte,2024-10-05,1.0,2.5,10.0,2024-10-11
MYT,Mayotte,2024-10-12,1.5,4.0,10.2,2024-10-18
MYT,Mayotte,2024-10-19,0.5,2.5,8.9,2024-10-25
MYT,Mayotte,2024-10-26,1.0,2.9,9.0,2024-11-01
MYT,Mayotte,2024-11-02,0.5,1.8,10.6,2024-11-08
MYT,Mayotte,2024-11-09,0.5,2.2,9.6,2024-11-15
MYT,Mayotte,2024-11-16,1.1,2.0,8.8,2024-11-22
MYT,Mayotte,2024-11-23,1.2,2.8,10.8,2024-11-29
MYT,Mayotte,2024-11-30,0.6,1.9,7.9,2024-12-06
MYT,Mayotte,2024-12-07,0.5,1.9,8.8,2024-12-13
