iso3,country,start of the week,probability of extreme crisis (%),probability of severe crisis (%),probability of mild crisis (%),end of the week
IRL,Ireland,2024-09-21,0.1,0.8,4.1,2024-09-27
IRL,Ireland,2024-09-28,0.0,0.0,3.2,2024-10-04
IRL,Ireland,2024-10-05,0.0,0.1,2.3,2024-10-11
IRL,Ireland,2024-10-12,0.1,0.2,3.0,2024-10-18
IRL,Ireland,2024-10-19,0.1,0.5,3.4,2024-10-25
IRL,Ireland,2024-10-26,0.0,0.5,2.8,2024-11-01
IRL,Ireland,2024-11-02,0.0,0.3,4.5,2024-11-08
IRL,Ireland,2024-11-09,0.0,0.7,4.4,2024-11-15
IRL,Ireland,2024-11-16,0.0,0.4,4.4,2024-11-22
IRL,Ireland,2024-11-23,0.0,0.4,3.2,2024-11-29
IRL,Ireland,2024-11-30,0.0,0.1,2.1,2024-12-06
IRL,Ireland,2024-12-07,0.0,0.2,3.0,2024-12-13
