iso3,country,start of the week,probability of extreme crisis (%),probability of severe crisis (%),probability of mild crisis (%),end of the week
IND,India,2024-09-21,0.0,0.7,16.1,2024-09-27
IND,India,2024-09-28,0.0,1.1,17.1,2024-10-04
IND,India,2024-10-05,0.0,0.8,17.1,2024-10-11
IND,India,2024-10-12,0.0,0.5,11.4,2024-10-18
IND,India,2024-10-19,0.1,0.8,18.5,2024-10-25
IND,India,2024-10-26,0.0,0.1,13.2,2024-11-01
IND,India,2024-11-02,0.0,0.3,11.3,2024-11-08
IND,India,2024-11-09,0.0,0.4,11.7,2024-11-15
IND,India,2024-11-16,0.0,0.4,11.5,2024-11-22
IND,India,2024-11-23,0.0,1.3,15.9,2024-11-29
IND,India,2024-11-30,0.0,0.4,10.3,2024-12-06
IND,India,2024-12-07,0.0,1.1,15.3,2024-12-13
