iso3,country,start of the week,probability of extreme crisis (%),probability of severe crisis (%),probability of mild crisis (%),end of the week
HTI,Haiti,2024-09-21,0.0,24.6,67.4,2024-09-27
HTI,Haiti,2024-09-28,0.0,10.0,46.1,2024-10-04
HTI,Haiti,2024-10-05,0.0,27.5,67.1,2024-10-11
HTI,Haiti,2024-10-12,0.0,16.7,51.9,2024-10-18
HTI,Haiti,2024-10-19,0.0,14.6,50.2,2024-10-25
HTI,Haiti,2024-10-26,0.0,23.7,57.4,2024-11-01
HTI,Haiti,2024-11-02,0.0,14.3,48.8,2024-11-08
HTI,Haiti,2024-11-09,0.0,21.1,59.7,2024-11-15
HTI,Haiti,2024-11-16,0.0,12.6,49.6,2024-11-22
HTI,Haiti,2024-11-23,0.0,20.8,60.4,2024-11-29
HTI,Haiti,2024-11-30,0.0,15.7,51.9,2024-12-06
HTI,Haiti,2024-12-07,0.0,11.0,47.8,2024-12-13
