iso3,country,start of the week,probability of extreme crisis (%),probability of severe crisis (%),probability of mild crisis (%),end of the week
ETH,Ethiopia,2024-09-21,0.5,20.5,73.6,2024-09-27
ETH,Ethiopia,2024-09-28,0.6,26.1,77.5,2024-10-04
ETH,Ethiopia,2024-10-05,0.5,22.8,75.1,2024-10-11
ETH,Ethiopia,2024-10-12,0.3,29.1,82.3,2024-10-18
ETH,Ethiopia,2024-10-19,0.2,13.8,70.8,2024-10-25
ETH,Ethiopia,2024-10-26,0.7,21.6,71.8,2024-11-01
ETH,Ethiopia,2024-11-02,0.0,20.4,75.3,2024-11-08
ETH,Ethiopia,2024-11-09,0.4,22.2,76.4,2024-11-15
ETH,Ethiopia,2024-11-16,0.4,18.2,68.7,2024-11-22
ETH,Ethiopia,2024-11-23,0.1,24.3,76.8,2024-11-29
ETH,Ethiopia,2024-11-30,0.0,14.6,69.1,2024-12-06
ETH,Ethiopia,2024-12-07,0.6,30.4,76.9,2024-12-13
