iso3,country,start of the week,probability of extreme crisis (%),probability of severe crisis (%),probability of mild crisis (%),end of the week
JAM,Jamaica,2024-09-21,0.4,2.1,7.9,2024-09-27
JAM,Jamaica,2024-09-28,0.1,1.7,7.6,2024-10-04
JAM,Jamaica,2024-10-05,0.5,2.1,8.4,2024-10-11
JAM,Jamaica,2024-10-12,0.8,3.1,10.4,2024-10-18
JAM,Jamaica,2024-10-19,0.2,1.6,8.1,2024-10-25
JAM,Jamaica,2024-10-26,0.1,1.6,8.0,2024-11-01
JAM,Jamaica,2024-11-02,0.4,3.8,11.2,2024-11-08
JAM,Jamaica,2024-11-09,0.8,1.8,8.5,2024-11-15
JAM,Jamaica,2024-11-16,0.1,1.5,7.6,2024-11-22
JAM,Jamaica,2024-11-23,0.2,1.1,7.2,2024-11-29
JAM,Jamaica,2024-11-30,0.2,1.7,7.5,2024-12-06
JAM,Jamaica,2024-12-07,0.3,2.0,7.6,2024-12-13
