iso3,country,start of the week,probability of extreme crisis (%),probability of severe crisis (%),probability of mild crisis (%),end of the week
SOM,Somalia,2024-09-21,0.0,1.8,9.5,2024-09-27
SOM,Somalia,2024-09-28,0.1,1.1,9.0,2024-10-04
SOM,Somalia,2024-10-05,0.2,1.8,11.2,2024-10-11
SOM,Somalia,2024-10-12,0.1,1.6,10.4,2024-10-18
SOM,Somalia,2024-10-19,0.2,1.9,10.8,2024-10-25
SOM,Somalia,2024-10-26,0.1,2.0,7.9,2024-11-01
SOM,Somalia,2024-11-02,0.3,3.2,14.3,2024-11-08
SOM,Somalia,2024-11-09,0.2,1.4,8.9,2024-11-15
SOM,Somalia,2024-11-16,0.2,1.6,8.8,2024-11-22
SOM,Somalia,2024-11-23,0.1,1.2,5.6,2024-11-29
SOM,Somalia,2024-11-30,0.1,2.3,8.0,2024-12-06
SOM,Somalia,2024-12-07,0.1,0.5,5.8,2024-12-13
