iso3,country,start of the week,probability of extreme crisis (%),probability of severe crisis (%),probability of mild crisis (%),end of the week
PNG,Papua New Guinea,2024-09-21,0.8,3.5,11.4,2024-09-27
PNG,Papua New Guinea,2024-09-28,0.8,2.3,9.9,2024-10-04
PNG,Papua New Guinea,2024-10-05,1.0,3.1,9.0,2024-10-11
PNG,Papua New Guinea,2024-10-12,1.4,3.5,11.6,2024-10-18
PNG,Papua New Guinea,2024-10-19,1.0,2.3,9.9,2024-10-25
PNG,Papua New Guinea,2024-10-26,1.2,2.8,8.9,2024-11-01
PNG,Papua New Guinea,2024-11-02,0.5,1.9,8.9,2024-11-08
PNG,Papua New Guinea,2024-11-09,1.1,2.8,11.3,2024-11-15
PNG,Papua New Guinea,2024-11-16,1.9,3.1,10.7,2024-11-22
PNG,Papua New Guinea,2024-11-23,1.0,4.0,10.8,2024-11-29
PNG,Papua New Guinea,2024-11-30,1.3,2.8,10.7,2024-12-06
PNG,Papua New Guinea,2024-12-07,1.5,3.9,13.3,2024-12-13
