iso3,country,start of the week,probability of extreme crisis (%),probability of severe crisis (%),probability of mild crisis (%),end of the week
SVN,Slovenia,2024-09-21,0.5,3.7,12.2,2024-09-27
SVN,Slovenia,2024-09-28,0.9,4.3,11.4,2024-10-04
SVN,Slovenia,2024-10-05,1.4,4.9,14.2,2024-10-11
SVN,Slovenia,2024-10-12,0.6,2.6,9.7,2024-10-18
SVN,Slovenia,2024-10-19,0.5,4.7,14.4,2024-10-25
SVN,Slovenia,2024-10-26,1.0,4.7,15.5,2024-11-01
SVN,Slovenia,2024-11-02,0.6,2.7,12.0,2024-11-08
SVN,Slovenia,2024-11-09,1.7,4.9,15.3,2024-11-15
SVN,Slovenia,2024-11-16,1.4,5.7,14.8,2024-11-22
SVN,Slovenia,2024-11-23,1.4,5.3,12.5,2024-11-29
SVN,Slovenia,2024-11-30,0.2,2.6,10.5,2024-12-06
SVN,Slovenia,2024-12-07,0.9,3.2,11.1,2024-12-13
