iso3,country,start of the week,probability of extreme crisis (%),probability of severe crisis (%),probability of mild crisis (%),end of the week
COM,Comoros,2024-09-21,0.0,1.8,10.9,2024-09-27
COM,Comoros,2024-09-28,0.0,0.8,7.8,2024-10-04
COM,Comoros,2024-10-05,0.0,1.2,9.4,2024-10-11
COM,Comoros,2024-10-12,0.1,1.3,9.6,2024-10-18
COM,Comoros,2024-10-19,0.0,1.8,10.7,2024-10-25
COM,Comoros,2024-10-26,0.1,0.8,8.6,2024-11-01
COM,Comoros,2024-11-02,0.1,1.1,7.2,2024-11-08
COM,Comoros,2024-11-09,0.0,0.8,8.4,2024-11-15
COM,Comoros,2024-11-16,0.0,1.5,7.9,2024-11-22
COM,Comoros,2024-11-23,0.1,1.5,9.2,2024-11-29
COM,Comoros,2024-11-30,0.1,1.7,11.9,2024-12-06
COM,Comoros,2024-12-07,0.1,1.4,10.6,2024-12-13
