iso3,country,start of the week,probability of extreme crisis (%),probability of severe crisis (%),probability of mild crisis (%),end of the week
TTO,Trinidad and Tobago,2024-09-21,0.9,1.4,11.2,2024-09-27
TTO,Trinidad and Tobago,2024-09-28,1.3,2.5,11.2,2024-10-04
TTO,Trinidad and Tobago,2024-10-05,2.8,3.6,11.3,2024-10-11
TTO,Trinidad and Tobago,2024-10-12,1.4,2.3,9.8,2024-10-18
TTO,Trinidad and Tobago,2024-10-19,0.6,1.9,9.5,2024-10-25
TTO,Trinidad and Tobago,2024-10-26,1.9,3.2,13.8,2024-11-01
TTO,Trinidad and Tobago,2024-11-02,0.6,1.4,9.1,2024-11-08
TTO,Trinidad and Tobago,2024-11-09,2.4,3.2,14.0,2024-11-15
TTO,Trinidad and Tobago,2024-11-16,0.4,1.3,9.8,2024-11-22
TTO,Trinidad and Tobago,2024-11-23,0.6,1.0,7.9,2024-11-29
TTO,Trinidad and Tobago,2024-11-30,2.4,3.7,13.0,2024-12-06
TTO,Trinidad and Tobago,2024-12-07,1.3,2.2,10.8,2024-12-13
