iso3,country,start of the week,probability of extreme crisis (%),probability of severe crisis (%),probability of mild crisis (%),end of the week
CIV,Ivory Coast,2024-09-21,0.0,0.0,1.7,2024-09-27
CIV,Ivory Coast,2024-09-28,0.0,0.0,1.4,2024-10-04
CIV,Ivory Coast,2024-10-05,0.0,0.0,1.6,2024-10-11
CIV,Ivory Coast,2024-10-12,0.0,0.1,2.5,2024-10-18
CIV,Ivory Coast,2024-10-19,0.0,0.0,1.3,2024-10-25
CIV,Ivory Coast,2024-10-26,0.0,0.0,2.2,2024-11-01
CIV,Ivory Coast,2024-11-02,0.0,0.0,0.7,2024-11-08
CIV,Ivory Coast,2024-11-09,0.0,0.0,1.1,2024-11-15
CIV,Ivory Coast,2024-11-16,0.0,0.0,1.9,2024-11-22
CIV,Ivory Coast,2024-11-23,0.0,0.0,2.1,2024-11-29
CIV,Ivory Coast,2024-11-30,0.0,0.0,1.0,2024-12-06
CIV,Ivory Coast,2024-12-07,0.0,0.0,1.8,2024-12-13
