iso3,country,start of the week,probability of extreme crisis (%),probability of severe crisis (%),probability of mild crisis (%),end of the week
ETH,Ethiopia,2024-09-14,0.6,34.3,89.3,2024-09-20
ETH,Ethiopia,2024-09-21,0.4,32.5,85.6,2024-09-27
ETH,Ethiopia,2024-09-28,0.5,26.9,85.2,2024-10-04
ETH,Ethiopia,2024-10-05,0.8,39.7,89.1,2024-10-11
ETH,Ethiopia,2024-10-12,0.9,35.0,86.3,2024-10-18
ETH,Ethiopia,2024-10-19,0.7,37.2,88.3,2024-10-25
ETH,Ethiopia,2024-10-26,0.6,32.1,86.3,2024-11-01
ETH,Ethiopia,2024-11-02,0.9,35.0,88.9,2024-11-08
ETH,Ethiopia,2024-11-09,0.3,28.1,84.1,2024-11-15
ETH,Ethiopia,2024-11-16,0.3,30.5,85.9,2024-11-22
ETH,Ethiopia,2024-11-23,0.3,29.4,84.3,2024-11-29
ETH,Ethiopia,2024-11-30,0.9,34.4,87.1,2024-12-06
