iso3,country,start of the week,probability of extreme crisis (%),probability of severe crisis (%),probability of mild crisis (%),end of the week
KOR,South Korea,2024-09-14,0.0,0.5,1.9,2024-09-20
KOR,South Korea,2024-09-21,0.0,0.2,1.4,2024-09-27
KOR,South Korea,2024-09-28,0.3,0.8,3.0,2024-10-04
KOR,South Korea,2024-10-05,0.0,0.2,1.6,2024-10-11
KOR,South Korea,2024-10-12,0.1,0.5,3.6,2024-10-18
KOR,South Korea,2024-10-19,0.2,0.9,4.3,2024-10-25
KOR,South Korea,2024-10-26,0.0,0.2,0.7,2024-11-01
KOR,South Korea,2024-11-02,0.0,0.7,5.2,2024-11-08
KOR,South Korea,2024-11-09,0.1,0.4,1.7,2024-11-15
KOR,South Korea,2024-11-16,0.0,0.4,2.3,2024-11-22
KOR,South Korea,2024-11-23,0.1,0.3,2.0,2024-11-29
KOR,South Korea,2024-11-30,0.0,0.3,1.8,2024-12-06
