iso3,country,start of the week,probability of extreme crisis (%),probability of severe crisis (%),probability of mild crisis (%),end of the week
ZMB,Zambia,2024-09-14,0.0,1.3,5.2,2024-09-20
ZMB,Zambia,2024-09-21,0.0,1.9,6.3,2024-09-27
ZMB,Zambia,2024-09-28,0.0,1.8,7.7,2024-10-04
ZMB,Zambia,2024-10-05,0.0,1.5,5.1,2024-10-11
ZMB,Zambia,2024-10-12,0.0,1.9,6.0,2024-10-18
ZMB,Zambia,2024-10-19,0.0,1.0,5.0,2024-10-25
ZMB,Zambia,2024-10-26,0.0,1.7,6.5,2024-11-01
ZMB,Zambia,2024-11-02,0.0,1.6,4.7,2024-11-08
ZMB,Zambia,2024-11-09,0.0,1.4,5.3,2024-11-15
ZMB,Zambia,2024-11-16,0.0,2.1,6.6,2024-11-22
ZMB,Zambia,2024-11-23,0.0,2.1,6.3,2024-11-29
ZMB,Zambia,2024-11-30,0.0,1.8,5.7,2024-12-06
