iso3,country,start of the week,probability of extreme crisis (%),probability of severe crisis (%),probability of mild crisis (%),end of the week
BHS,Bahamas,2024-09-14,1.3,2.7,7.7,2024-09-20
BHS,Bahamas,2024-09-21,1.6,4.6,9.8,2024-09-27
BHS,Bahamas,2024-09-28,1.4,4.2,9.7,2024-10-04
BHS,Bahamas,2024-10-05,2.0,4.2,9.9,2024-10-11
BHS,Bahamas,2024-10-12,1.8,4.4,11.0,2024-10-18
BHS,Bahamas,2024-10-19,1.6,4.4,10.5,2024-10-25
BHS,Bahamas,2024-10-26,2.0,4.4,9.2,2024-11-01
BHS,Bahamas,2024-11-02,1.9,3.4,9.0,2024-11-08
BHS,Bahamas,2024-11-09,1.8,4.1,10.1,2024-11-15
BHS,Bahamas,2024-11-16,1.5,4.5,11.7,2024-11-22
BHS,Bahamas,2024-11-23,2.3,5.7,11.8,2024-11-29
BHS,Bahamas,2024-11-30,3.0,7.1,12.3,2024-12-06
