iso3,country,start of the week,probability of extreme crisis (%),probability of severe crisis (%),probability of mild crisis (%),end of the week
HND,Honduras,2024-09-14,0.0,0.1,2.6,2024-09-20
HND,Honduras,2024-09-21,0.0,0.3,4.1,2024-09-27
HND,Honduras,2024-09-28,0.0,0.1,3.8,2024-10-04
HND,Honduras,2024-10-05,0.0,0.2,2.0,2024-10-11
HND,Honduras,2024-10-12,0.0,0.5,5.0,2024-10-18
HND,Honduras,2024-10-19,0.0,0.5,3.8,2024-10-25
HND,Honduras,2024-10-26,0.0,0.0,2.8,2024-11-01
HND,Honduras,2024-11-02,0.0,0.3,2.9,2024-11-08
HND,Honduras,2024-11-09,0.0,0.3,3.6,2024-11-15
HND,Honduras,2024-11-16,0.0,0.3,2.8,2024-11-22
HND,Honduras,2024-11-23,0.1,0.4,3.7,2024-11-29
HND,Honduras,2024-11-30,0.0,0.6,4.4,2024-12-06
