iso3,country,start of the week,probability of extreme crisis (%),probability of severe crisis (%),probability of mild crisis (%),end of the week
SOM,Somalia,2024-09-14,0.2,3.7,12.2,2024-09-20
SOM,Somalia,2024-09-21,0.5,4.2,14.6,2024-09-27
SOM,Somalia,2024-09-28,0.3,2.9,11.3,2024-10-04
SOM,Somalia,2024-10-05,0.3,3.1,11.3,2024-10-11
SOM,Somalia,2024-10-12,0.2,3.8,15.0,2024-10-18
SOM,Somalia,2024-10-19,0.3,3.1,12.5,2024-10-25
SOM,Somalia,2024-10-26,0.0,2.9,11.5,2024-11-01
SOM,Somalia,2024-11-02,0.2,3.7,14.7,2024-11-08
SOM,Somalia,2024-11-09,0.3,2.8,9.9,2024-11-15
SOM,Somalia,2024-11-16,0.1,2.0,9.3,2024-11-22
SOM,Somalia,2024-11-23,0.5,3.3,11.4,2024-11-29
SOM,Somalia,2024-11-30,0.5,2.7,11.8,2024-12-06
