iso3,country,start of the week,probability of extreme crisis (%),probability of severe crisis (%),probability of mild crisis (%),end of the week
PAK,Pakistan,2024-09-14,0.0,1.8,8.9,2024-09-20
PAK,Pakistan,2024-09-21,0.0,1.1,7.4,2024-09-27
PAK,Pakistan,2024-09-28,0.0,1.1,7.7,2024-10-04
PAK,Pakistan,2024-10-05,0.0,1.9,10.4,2024-10-11
PAK,Pakistan,2024-10-12,0.0,1.3,7.5,2024-10-18
PAK,Pakistan,2024-10-19,0.0,1.6,7.7,2024-10-25
PAK,Pakistan,2024-10-26,0.0,0.8,7.9,2024-11-01
PAK,Pakistan,2024-11-02,0.0,1.3,7.3,2024-11-08
PAK,Pakistan,2024-11-09,0.0,1.0,6.2,2024-11-15
PAK,Pakistan,2024-11-16,0.0,2.1,10.6,2024-11-22
PAK,Pakistan,2024-11-23,0.0,2.4,10.7,2024-11-29
PAK,Pakistan,2024-11-30,0.0,1.9,9.3,2024-12-06
