iso3,country,start of the week,probability of extreme crisis (%),probability of severe crisis (%),probability of mild crisis (%),end of the week
PRK,North Korea,2024-09-14,0.0,0.5,5.3,2024-09-20
PRK,North Korea,2024-09-21,0.0,0.6,4.0,2024-09-27
PRK,North Korea,2024-09-28,0.0,0.7,5.1,2024-10-04
PRK,North Korea,2024-10-05,0.1,0.4,3.5,2024-10-11
PRK,North Korea,2024-10-12,0.0,0.4,3.9,2024-10-18
PRK,North Korea,2024-10-19,0.0,0.4,3.2,2024-10-25
PRK,North Korea,2024-10-26,0.0,0.3,5.1,2024-11-01
PRK,North Korea,2024-11-02,0.0,0.5,3.8,2024-11-08
PRK,North Korea,2024-11-09,0.0,0.4,3.8,2024-11-15
PRK,North Korea,2024-11-16,0.0,0.8,4.5,2024-11-22
PRK,North Korea,2024-11-23,0.1,0.6,4.1,2024-11-29
PRK,North Korea,2024-11-30,0.0,0.3,4.7,2024-12-06
