iso3,country,start of the week,probability of extreme crisis (%),probability of severe crisis (%),probability of mild crisis (%),end of the week
BIH,Bosnia and Herzegovina,2024-09-14,0.2,0.9,2.5,2024-09-20
BIH,Bosnia and Herzegovina,2024-09-21,0.4,1.2,4.5,2024-09-27
BIH,Bosnia and Herzegovina,2024-09-28,0.1,0.7,3.1,2024-10-04
BIH,Bosnia and Herzegovina,2024-10-05,0.3,0.9,3.5,2024-10-11
BIH,Bosnia and Herzegovina,2024-10-12,0.4,1.6,5.1,2024-10-18
BIH,Bosnia and Herzegovina,2024-10-19,0.3,0.9,3.8,2024-10-25
BIH,Bosnia and Herzegovina,2024-10-26,0.0,0.8,3.3,2024-11-01
BIH,Bosnia and Herzegovina,2024-11-02,0.1,1.2,3.6,2024-11-08
BIH,Bosnia and Herzegovina,2024-11-09,0.3,0.9,3.6,2024-11-15
BIH,Bosnia and Herzegovina,2024-11-16,0.5,2.1,4.7,2024-11-22
BIH,Bosnia and Herzegovina,2024-11-23,0.1,0.7,3.2,2024-11-29
BIH,Bosnia and Herzegovina,2024-11-30,0.0,1.2,3.5,2024-12-06
