iso3,country,start of the week,probability of extreme crisis (%),probability of severe crisis (%),probability of mild crisis (%),end of the week
BOL,Bolivia,2024-09-14,0.0,1.5,11.1,2024-09-20
BOL,Bolivia,2024-09-21,0.0,2.0,11.9,2024-09-27
BOL,Bolivia,2024-09-28,0.0,3.5,16.4,2024-10-04
BOL,Bolivia,2024-10-05,0.0,0.6,7.6,2024-10-11
BOL,Bolivia,2024-10-12,0.0,1.5,10.0,2024-10-18
BOL,Bolivia,2024-10-19,0.0,1.5,10.7,2024-10-25
BOL,Bolivia,2024-10-26,0.0,1.7,12.8,2024-11-01
BOL,Bolivia,2024-11-02,0.0,1.4,7.9,2024-11-08
BOL,Bolivia,2024-11-09,0.0,3.5,13.7,2024-11-15
BOL,Bolivia,2024-11-16,0.0,1.4,8.6,2024-11-22
BOL,Bolivia,2024-11-23,0.0,1.6,8.4,2024-11-29
BOL,Bolivia,2024-11-30,0.0,2.0,8.9,2024-12-06
