iso3,country,start of the week,probability of extreme crisis (%),probability of severe crisis (%),probability of mild crisis (%),end of the week
GIN,Guinea,2024-09-14,0.0,0.1,14.6,2024-09-20
GIN,Guinea,2024-09-21,0.0,0.2,14.1,2024-09-27
GIN,Guinea,2024-09-28,0.0,0.2,12.3,2024-10-04
GIN,Guinea,2024-10-05,0.0,0.7,15.8,2024-10-11
GIN,Guinea,2024-10-12,0.0,0.6,13.6,2024-10-18
GIN,Guinea,2024-10-19,0.0,0.2,13.8,2024-10-25
GIN,Guinea,2024-10-26,0.0,0.5,16.8,2024-11-01
GIN,Guinea,2024-11-02,0.0,0.5,13.3,2024-11-08
GIN,Guinea,2024-11-09,0.0,0.3,14.3,2024-11-15
GIN,Guinea,2024-11-16,0.0,0.6,13.6,2024-11-22
GIN,Guinea,2024-11-23,0.0,0.5,16.2,2024-11-29
GIN,Guinea,2024-11-30,0.0,0.2,17.1,2024-12-06
