iso3,country,start of the week,probability of extreme crisis (%),probability of severe crisis (%),probability of mild crisis (%),end of the week
GEO,Georgia,2024-09-14,0.0,0.5,3.6,2024-09-20
GEO,Georgia,2024-09-21,0.1,0.3,2.6,2024-09-27
GEO,Georgia,2024-09-28,0.0,0.7,3.2,2024-10-04
GEO,Georgia,2024-10-05,0.2,1.1,4.3,2024-10-11
GEO,Georgia,2024-10-12,0.0,0.4,2.8,2024-10-18
GEO,Georgia,2024-10-19,0.1,0.3,4.1,2024-10-25
GEO,Georgia,2024-10-26,0.2,0.8,3.8,2024-11-01
GEO,Georgia,2024-11-02,0.1,0.6,3.0,2024-11-08
GEO,Georgia,2024-11-09,0.0,0.7,4.0,2024-11-15
GEO,Georgia,2024-11-16,0.4,1.1,4.8,2024-11-22
GEO,Georgia,2024-11-23,0.2,0.5,4.4,2024-11-29
GEO,Georgia,2024-11-30,0.0,0.1,2.7,2024-12-06
