iso3,country,start of the week,probability of extreme crisis (%),probability of severe crisis (%),probability of mild crisis (%),end of the week
CYP,Cyprus,2024-09-14,1.6,3.9,11.5,2024-09-20
CYP,Cyprus,2024-09-21,1.9,6.7,17.0,2024-09-27
CYP,Cyprus,2024-09-28,0.8,3.9,12.2,2024-10-04
CYP,Cyprus,2024-10-05,1.6,4.8,12.0,2024-10-11
CYP,Cyprus,2024-10-12,1.3,4.1,12.3,2024-10-18
CYP,Cyprus,2024-10-19,1.8,6.3,15.7,2024-10-25
CYP,Cyprus,2024-10-26,1.3,4.8,14.4,2024-11-01
CYP,Cyprus,2024-11-02,1.8,7.0,15.4,2024-11-08
CYP,Cyprus,2024-11-09,0.8,4.4,11.6,2024-11-15
CYP,Cyprus,2024-11-16,1.1,4.3,12.6,2024-11-22
CYP,Cyprus,2024-11-23,1.8,5.8,14.5,2024-11-29
CYP,Cyprus,2024-11-30,1.2,5.4,15.1,2024-12-06
