iso3,country,start of the week,probability of extreme crisis (%),probability of severe crisis (%),probability of mild crisis (%),end of the week
IDN,Indonesia,2024-09-14,0.0,1.1,6.1,2024-09-20
IDN,Indonesia,2024-09-21,0.0,1.6,8.2,2024-09-27
IDN,Indonesia,2024-09-28,0.0,1.0,6.7,2024-10-04
IDN,Indonesia,2024-10-05,0.0,0.8,8.5,2024-10-11
IDN,Indonesia,2024-10-12,0.0,1.6,11.0,2024-10-18
IDN,Indonesia,2024-10-19,0.0,0.9,8.3,2024-10-25
IDN,Indonesia,2024-10-26,0.0,1.1,10.1,2024-11-01
IDN,Indonesia,2024-11-02,0.0,0.9,7.1,2024-11-08
IDN,Indonesia,2024-11-09,0.0,0.7,7.6,2024-11-15
IDN,Indonesia,2024-11-16,0.0,1.3,8.9,2024-11-22
IDN,Indonesia,2024-11-23,0.0,0.7,8.7,2024-11-29
IDN,Indonesia,2024-11-30,0.0,1.9,7.7,2024-12-06
