iso3,country,start of the week,probability of extreme crisis (%),probability of severe crisis (%),probability of mild crisis (%),end of the week
MRT,Mauritania,2024-09-14,0.3,3.3,16.3,2024-09-20
MRT,Mauritania,2024-09-21,0.1,2.9,14.7,2024-09-27
MRT,Mauritania,2024-09-28,0.3,4.3,17.7,2024-10-04
MRT,Mauritania,2024-10-05,0.1,2.3,14.2,2024-10-11
MRT,Mauritania,2024-10-12,0.0,2.2,12.1,2024-10-18
MRT,Mauritania,2024-10-19,0.0,3.1,14.1,2024-10-25
MRT,Mauritania,2024-10-26,0.1,3.5,15.7,2024-11-01
MRT,Mauritania,2024-11-02,0.0,4.7,16.9,2024-11-08
MRT,Mauritania,2024-11-09,0.1,3.1,15.6,2024-11-15
MRT,Mauritania,2024-11-16,0.3,4.0,16.3,2024-11-22
MRT,Mauritania,2024-11-23,0.1,4.3,15.0,2024-11-29
MRT,Mauritania,2024-11-30,0.1,3.8,17.6,2024-12-06
