iso3,country,start of the week,probability of extreme crisis (%),probability of severe crisis (%),probability of mild crisis (%),end of the week
XKX,Kosovo,2024-09-14,0.4,1.3,7.7,2024-09-20
XKX,Kosovo,2024-09-21,0.1,0.8,5.4,2024-09-27
XKX,Kosovo,2024-09-28,0.2,1.0,6.6,2024-10-04
XKX,Kosovo,2024-10-05,0.0,0.4,5.7,2024-10-11
XKX,Kosovo,2024-10-12,0.4,1.1,6.2,2024-10-18
XKX,Kosovo,2024-10-19,0.5,1.6,5.9,2024-10-25
XKX,Kosovo,2024-10-26,0.3,0.8,5.7,2024-11-01
XKX,Kosovo,2024-11-02,0.1,0.4,5.7,2024-11-08
XKX,Kosovo,2024-11-09,0.3,1.1,5.8,2024-11-15
XKX,Kosovo,2024-11-16,0.2,0.5,5.2,2024-11-22
XKX,Kosovo,2024-11-23,0.3,1.1,6.4,2024-11-29
XKX,Kosovo,2024-11-30,0.1,0.9,5.2,2024-12-06
