iso3,country,start of the week,probability of extreme crisis (%),probability of severe crisis (%),probability of mild crisis (%),end of the week
CUB,Cuba,2024-09-14,0.0,8.1,22.2,2024-09-20
CUB,Cuba,2024-09-21,0.0,6.1,18.5,2024-09-27
CUB,Cuba,2024-09-28,0.0,8.2,21.0,2024-10-04
CUB,Cuba,2024-10-05,0.0,4.0,13.9,2024-10-11
CUB,Cuba,2024-10-12,0.0,5.5,17.0,2024-10-18
CUB,Cuba,2024-10-19,0.0,5.5,16.1,2024-10-25
CUB,Cuba,2024-10-26,0.0,6.2,18.0,2024-11-01
CUB,Cuba,2024-11-02,0.0,6.5,20.5,2024-11-08
CUB,Cuba,2024-11-09,0.0,6.0,17.6,2024-11-15
CUB,Cuba,2024-11-16,0.0,6.3,19.0,2024-11-22
CUB,Cuba,2024-11-23,0.0,5.5,18.4,2024-11-29
CUB,Cuba,2024-11-30,0.0,7.6,22.3,2024-12-06
