iso3,country,start of the week,probability of extreme crisis (%),probability of severe crisis (%),probability of mild crisis (%),end of the week
GUY,Guyana,2024-09-14,0.0,1.3,7.0,2024-09-20
GUY,Guyana,2024-09-21,0.1,1.6,6.9,2024-09-27
GUY,Guyana,2024-09-28,0.1,0.5,4.7,2024-10-04
GUY,Guyana,2024-10-05,0.1,1.8,4.9,2024-10-11
GUY,Guyana,2024-10-12,0.0,1.7,6.7,2024-10-18
GUY,Guyana,2024-10-19,0.1,1.5,5.8,2024-10-25
GUY,Guyana,2024-10-26,0.3,2.1,6.6,2024-11-01
GUY,Guyana,2024-11-02,0.0,1.6,7.0,2024-11-08
GUY,Guyana,2024-11-09,0.0,0.7,4.5,2024-11-15
GUY,Guyana,2024-11-16,0.5,2.1,6.7,2024-11-22
GUY,Guyana,2024-11-23,0.2,2.2,7.2,2024-11-29
GUY,Guyana,2024-11-30,0.0,1.1,4.5,2024-12-06
