iso3,country,start of the week,probability of extreme crisis (%),probability of severe crisis (%),probability of mild crisis (%),end of the week
BFA,Burkina Faso,2024-09-14,0.0,0.4,8.7,2024-09-20
BFA,Burkina Faso,2024-09-21,0.0,0.4,10.7,2024-09-27
BFA,Burkina Faso,2024-09-28,0.0,0.4,10.6,2024-10-04
BFA,Burkina Faso,2024-10-05,0.0,0.3,8.3,2024-10-11
BFA,Burkina Faso,2024-10-12,0.0,0.6,9.3,2024-10-18
BFA,Burkina Faso,2024-10-19,0.0,0.5,12.2,2024-10-25
BFA,Burkina Faso,2024-10-26,0.0,0.5,9.0,2024-11-01
BFA,Burkina Faso,2024-11-02,0.0,0.2,8.3,2024-11-08
BFA,Burkina Faso,2024-11-09,0.0,0.1,6.7,2024-11-15
BFA,Burkina Faso,2024-11-16,0.0,0.4,7.8,2024-11-22
BFA,Burkina Faso,2024-11-23,0.0,0.1,7.2,2024-11-29
BFA,Burkina Faso,2024-11-30,0.0,0.4,10.5,2024-12-06
