iso3,country,start of the week,probability of extreme crisis (%),probability of severe crisis (%),probability of mild crisis (%),end of the week
ALB,Albania,2024-10-05,0.5,1.1,4.6,2024-10-11
ALB,Albania,2024-10-12,0.3,0.9,5.0,2024-10-18
ALB,Albania,2024-10-19,0.3,0.5,4.2,2024-10-25
ALB,Albania,2024-10-26,0.2,0.5,3.5,2024-11-01
ALB,Albania,2024-11-02,0.2,0.3,5.3,2024-11-08
ALB,Albania,2024-11-09,0.1,0.3,5.0,2024-11-15
ALB,Albania,2024-11-16,0.2,0.5,4.8,2024-11-22
ALB,Albania,2024-11-23,0.6,0.6,3.4,2024-11-29
ALB,Albania,2024-11-30,0.3,0.9,4.7,2024-12-06
ALB,Albania,2024-12-07,0.4,0.6,3.4,2024-12-13
ALB,Albania,2024-12-14,0.1,0.2,3.7,2024-12-20
ALB,Albania,2024-12-21,0.2,0.8,4.0,2024-12-27
