iso3,country,start of the week,probability of extreme crisis (%),probability of severe crisis (%),probability of mild crisis (%),end of the week
NIC,Nicaragua,2024-10-05,0.0,0.0,2.5,2024-10-11
NIC,Nicaragua,2024-10-12,0.1,0.1,2.3,2024-10-18
NIC,Nicaragua,2024-10-19,0.1,0.1,2.1,2024-10-25
NIC,Nicaragua,2024-10-26,0.1,0.2,1.7,2024-11-01
NIC,Nicaragua,2024-11-02,0.0,0.0,1.8,2024-11-08
NIC,Nicaragua,2024-11-09,0.0,0.0,1.8,2024-11-15
NIC,Nicaragua,2024-11-16,0.2,0.2,1.8,2024-11-22
NIC,Nicaragua,2024-11-23,0.0,0.0,2.5,2024-11-29
NIC,Nicaragua,2024-11-30,0.0,0.1,2.1,2024-12-06
NIC,Nicaragua,2024-12-07,0.0,0.0,2.1,2024-12-13
NIC,Nicaragua,2024-12-14,0.0,0.4,2.7,2024-12-20
NIC,Nicaragua,2024-12-21,0.0,0.1,2.2,2024-12-27
