iso3,country,start of the week,probability of extreme crisis (%),probability of severe crisis (%),probability of mild crisis (%),end of the week
GUY,Guyana,2024-10-05,0.2,0.7,3.7,2024-10-11
GUY,Guyana,2024-10-12,0.1,1.5,4.6,2024-10-18
GUY,Guyana,2024-10-19,0.0,0.8,4.6,2024-10-25
GUY,Guyana,2024-10-26,0.0,1.9,5.3,2024-11-01
GUY,Guyana,2024-11-02,0.0,1.3,4.6,2024-11-08
GUY,Guyana,2024-11-09,0.0,1.3,4.7,2024-11-15
GUY,Guyana,2024-11-16,0.0,1.2,4.4,2024-11-22
GUY,Guyana,2024-11-23,0.1,1.1,4.2,2024-11-29
GUY,Guyana,2024-11-30,0.2,1.8,4.7,2024-12-06
GUY,Guyana,2024-12-07,0.0,1.1,4.0,2024-12-13
GUY,Guyana,2024-12-14,0.1,1.2,4.2,2024-12-20
GUY,Guyana,2024-12-21,0.1,1.2,3.3,2024-12-27
