iso3,country,start of the week,probability of extreme crisis (%),probability of severe crisis (%),probability of mild crisis (%),end of the week
ZAF,South Africa,2024-10-05,0.0,2.9,20.3,2024-10-11
ZAF,South Africa,2024-10-12,0.0,3.0,15.7,2024-10-18
ZAF,South Africa,2024-10-19,0.0,2.6,16.6,2024-10-25
ZAF,South Africa,2024-10-26,0.0,4.3,19.5,2024-11-01
ZAF,South Africa,2024-11-02,0.0,6.0,18.5,2024-11-08
ZAF,South Africa,2024-11-09,0.0,3.8,17.8,2024-11-15
ZAF,South Africa,2024-11-16,0.0,5.5,23.4,2024-11-22
ZAF,South Africa,2024-11-23,0.0,3.7,17.1,2024-11-29
ZAF,South Africa,2024-11-30,0.0,3.3,18.7,2024-12-06
ZAF,South Africa,2024-12-07,0.0,3.5,19.9,2024-12-13
ZAF,South Africa,2024-12-14,0.0,6.7,23.6,2024-12-20
ZAF,South Africa,2024-12-21,0.0,3.5,17.2,2024-12-27
