iso3,country,start of the week,probability of extreme crisis (%),probability of severe crisis (%),probability of mild crisis (%),end of the week
HUN,Hungary,2024-10-05,0.0,0.9,4.2,2024-10-11
HUN,Hungary,2024-10-12,0.0,0.7,3.4,2024-10-18
HUN,Hungary,2024-10-19,0.0,0.9,3.0,2024-10-25
HUN,Hungary,2024-10-26,0.0,0.7,4.0,2024-11-01
HUN,Hungary,2024-11-02,0.0,0.8,3.1,2024-11-08
HUN,Hungary,2024-11-09,0.0,1.0,4.5,2024-11-15
HUN,Hungary,2024-11-16,0.0,0.6,3.3,2024-11-22
HUN,Hungary,2024-11-23,0.1,1.0,3.9,2024-11-29
HUN,Hungary,2024-11-30,0.0,1.3,4.2,2024-12-06
HUN,Hungary,2024-12-07,0.0,0.7,3.2,2024-12-13
HUN,Hungary,2024-12-14,0.0,1.0,3.5,2024-12-20
HUN,Hungary,2024-12-21,0.0,0.7,3.1,2024-12-27
