iso3,country,start of the week,probability of extreme crisis (%),probability of severe crisis (%),probability of mild crisis (%),end of the week
PAN,Panama,2024-10-05,0.0,0.0,8.2,2024-10-11
PAN,Panama,2024-10-12,0.0,0.3,9.6,2024-10-18
PAN,Panama,2024-10-19,0.0,0.1,10.5,2024-10-25
PAN,Panama,2024-10-26,0.0,0.3,7.3,2024-11-01
PAN,Panama,2024-11-02,0.0,0.1,10.2,2024-11-08
PAN,Panama,2024-11-09,0.0,0.1,11.2,2024-11-15
PAN,Panama,2024-11-16,0.0,0.0,10.1,2024-11-22
PAN,Panama,2024-11-23,0.0,0.0,8.7,2024-11-29
PAN,Panama,2024-11-30,0.0,0.1,8.7,2024-12-06
PAN,Panama,2024-12-07,0.0,0.1,10.2,2024-12-13
PAN,Panama,2024-12-14,0.0,0.3,9.2,2024-12-20
PAN,Panama,2024-12-21,0.0,0.1,11.2,2024-12-27
