iso3,country,start of the week,probability of extreme crisis (%),probability of severe crisis (%),probability of mild crisis (%),end of the week
PRI,Puerto Rico,2024-10-05,0.4,3.5,11.0,2024-10-11
PRI,Puerto Rico,2024-10-12,0.2,2.5,9.8,2024-10-18
PRI,Puerto Rico,2024-10-19,0.1,1.6,7.2,2024-10-25
PRI,Puerto Rico,2024-10-26,0.6,1.9,10.1,2024-11-01
PRI,Puerto Rico,2024-11-02,0.2,2.6,8.9,2024-11-08
PRI,Puerto Rico,2024-11-09,0.0,1.1,8.1,2024-11-15
PRI,Puerto Rico,2024-11-16,0.3,1.5,7.2,2024-11-22
PRI,Puerto Rico,2024-11-23,0.3,1.9,9.7,2024-11-29
PRI,Puerto Rico,2024-11-30,0.1,2.9,8.1,2024-12-06
PRI,Puerto Rico,2024-12-07,0.2,2.7,9.0,2024-12-13
PRI,Puerto Rico,2024-12-14,0.0,2.3,9.5,2024-12-20
PRI,Puerto Rico,2024-12-21,0.1,2.9,11.9,2024-12-27
