iso3,country,start of the week,probability of extreme crisis (%),probability of severe crisis (%),probability of mild crisis (%),end of the week
MEX,Mexico,2024-10-05,1.3,5.3,17.3,2024-10-11
MEX,Mexico,2024-10-12,0.4,2.3,8.2,2024-10-18
MEX,Mexico,2024-10-19,0.1,1.2,5.6,2024-10-25
MEX,Mexico,2024-10-26,1.6,7.1,16.7,2024-11-01
MEX,Mexico,2024-11-02,2.7,8.8,21.2,2024-11-08
MEX,Mexico,2024-11-09,2.6,6.4,17.7,2024-11-15
MEX,Mexico,2024-11-16,1.5,5.5,16.4,2024-11-22
MEX,Mexico,2024-11-23,0.8,5.7,16.2,2024-11-29
MEX,Mexico,2024-11-30,0.4,1.8,7.4,2024-12-06
MEX,Mexico,2024-12-07,1.1,7.1,19.7,2024-12-13
MEX,Mexico,2024-12-14,2.0,8.2,22.9,2024-12-20
MEX,Mexico,2024-12-21,1.2,7.8,19.5,2024-12-27
