iso3,country,start of the week,probability of extreme crisis (%),probability of severe crisis (%),probability of mild crisis (%),end of the week
IDN,Indonesia,2024-10-05,0.0,1.1,7.2,2024-10-11
IDN,Indonesia,2024-10-12,0.0,0.7,6.3,2024-10-18
IDN,Indonesia,2024-10-19,0.0,0.7,5.9,2024-10-25
IDN,Indonesia,2024-10-26,0.0,0.8,5.9,2024-11-01
IDN,Indonesia,2024-11-02,0.0,0.3,5.1,2024-11-08
IDN,Indonesia,2024-11-09,0.0,0.5,4.7,2024-11-15
IDN,Indonesia,2024-11-16,0.0,1.6,7.1,2024-11-22
IDN,Indonesia,2024-11-23,0.0,0.7,5.3,2024-11-29
IDN,Indonesia,2024-11-30,0.0,1.3,5.9,2024-12-06
IDN,Indonesia,2024-12-07,0.0,1.7,6.6,2024-12-13
IDN,Indonesia,2024-12-14,0.0,1.1,5.6,2024-12-20
IDN,Indonesia,2024-12-21,0.0,0.9,4.3,2024-12-27
