iso3,country,start of the week,probability of extreme crisis (%),probability of severe crisis (%),probability of mild crisis (%),end of the week
MYS,Malaysia,2024-10-05,1.1,4.5,16.0,2024-10-11
MYS,Malaysia,2024-10-12,1.6,5.5,16.7,2024-10-18
MYS,Malaysia,2024-10-19,0.9,4.0,12.7,2024-10-25
MYS,Malaysia,2024-10-26,0.8,4.3,13.3,2024-11-01
MYS,Malaysia,2024-11-02,1.2,4.2,12.8,2024-11-08
MYS,Malaysia,2024-11-09,1.3,5.9,15.2,2024-11-15
MYS,Malaysia,2024-11-16,1.5,5.2,15.6,2024-11-22
MYS,Malaysia,2024-11-23,0.7,4.1,11.5,2024-11-29
MYS,Malaysia,2024-11-30,1.3,4.7,15.2,2024-12-06
MYS,Malaysia,2024-12-07,2.0,5.3,15.2,2024-12-13
MYS,Malaysia,2024-12-14,0.7,3.5,14.5,2024-12-20
MYS,Malaysia,2024-12-21,1.2,4.1,14.2,2024-12-27
