iso3,country,start of the week,probability of extreme crisis (%),probability of severe crisis (%),probability of mild crisis (%),end of the week
CHE,Switzerland,2024-10-05,0.6,2.3,4.9,2024-10-11
CHE,Switzerland,2024-10-12,1.1,2.6,4.7,2024-10-18
CHE,Switzerland,2024-10-19,1.1,3.2,6.0,2024-10-25
CHE,Switzerland,2024-10-26,1.6,3.6,7.3,2024-11-01
CHE,Switzerland,2024-11-02,1.3,3.5,6.1,2024-11-08
CHE,Switzerland,2024-11-09,0.5,2.3,4.5,2024-11-15
CHE,Switzerland,2024-11-16,0.8,3.0,6.5,2024-11-22
CHE,Switzerland,2024-11-23,1.3,3.6,7.1,2024-11-29
CHE,Switzerland,2024-11-30,1.5,3.7,6.5,2024-12-06
CHE,Switzerland,2024-12-07,0.4,2.2,5.2,2024-12-13
CHE,Switzerland,2024-12-14,0.6,2.7,4.7,2024-12-20
CHE,Switzerland,2024-12-21,1.6,4.2,8.4,2024-12-27
