iso3,country,start of the week,probability of extreme crisis (%),probability of severe crisis (%),probability of mild crisis (%),end of the week
KEN,Kenya,2024-10-05,0.1,6.1,37.3,2024-10-11
KEN,Kenya,2024-10-12,0.0,6.1,40.2,2024-10-18
KEN,Kenya,2024-10-19,0.0,7.3,45.6,2024-10-25
KEN,Kenya,2024-10-26,0.0,7.7,41.8,2024-11-01
KEN,Kenya,2024-11-02,0.0,2.5,28.5,2024-11-08
KEN,Kenya,2024-11-09,0.0,10.4,48.7,2024-11-15
KEN,Kenya,2024-11-16,0.0,6.3,40.9,2024-11-22
KEN,Kenya,2024-11-23,0.0,4.2,34.7,2024-11-29
KEN,Kenya,2024-11-30,0.0,8.1,42.9,2024-12-06
KEN,Kenya,2024-12-07,0.1,9.7,45.7,2024-12-13
KEN,Kenya,2024-12-14,0.1,5.0,44.1,2024-12-20
KEN,Kenya,2024-12-21,0.1,6.2,40.8,2024-12-27
