iso3,country,start of the week,probability of extreme crisis (%),probability of severe crisis (%),probability of mild crisis (%),end of the week
BGR,Bulgaria,2024-10-05,0.6,1.7,13.0,2024-10-11
BGR,Bulgaria,2024-10-12,0.6,1.5,14.9,2024-10-18
BGR,Bulgaria,2024-10-19,0.5,1.0,11.0,2024-10-25
BGR,Bulgaria,2024-10-26,0.7,1.6,11.9,2024-11-01
BGR,Bulgaria,2024-11-02,0.3,0.5,11.0,2024-11-08
BGR,Bulgaria,2024-11-09,0.5,0.9,9.4,2024-11-15
BGR,Bulgaria,2024-11-16,0.1,0.5,9.5,2024-11-22
BGR,Bulgaria,2024-11-23,0.3,1.2,12.2,2024-11-29
BGR,Bulgaria,2024-11-30,0.4,0.9,12.3,2024-12-06
BGR,Bulgaria,2024-12-07,0.2,0.7,10.7,2024-12-13
BGR,Bulgaria,2024-12-14,0.3,1.3,12.3,2024-12-20
BGR,Bulgaria,2024-12-21,0.5,1.5,10.5,2024-12-27
