iso3,country,start of the week,probability of extreme crisis (%),probability of severe crisis (%),probability of mild crisis (%),end of the week
AUS,Australia,2024-10-05,0.0,0.2,2.4,2024-10-11
AUS,Australia,2024-10-12,0.0,0.2,4.0,2024-10-18
AUS,Australia,2024-10-19,0.0,0.2,3.8,2024-10-25
AUS,Australia,2024-10-26,0.0,0.4,3.0,2024-11-01
AUS,Australia,2024-11-02,0.0,0.2,4.3,2024-11-08
AUS,Australia,2024-11-09,0.1,1.2,6.6,2024-11-15
AUS,Australia,2024-11-16,0.0,0.3,4.3,2024-11-22
AUS,Australia,2024-11-23,0.0,0.0,2.3,2024-11-29
AUS,Australia,2024-11-30,0.0,0.5,2.6,2024-12-06
AUS,Australia,2024-12-07,0.0,0.2,3.3,2024-12-13
AUS,Australia,2024-12-14,0.0,0.6,4.5,2024-12-20
AUS,Australia,2024-12-21,0.0,0.2,2.0,2024-12-27
