iso3,country,start of the week,probability of extreme crisis (%),probability of severe crisis (%),probability of mild crisis (%),end of the week
PRT,Portugal,2024-10-05,0.4,5.4,12.0,2024-10-11
PRT,Portugal,2024-10-12,0.2,3.5,8.0,2024-10-18
PRT,Portugal,2024-10-19,0.1,3.0,9.2,2024-10-25
PRT,Portugal,2024-10-26,0.0,3.5,9.2,2024-11-01
PRT,Portugal,2024-11-02,0.0,3.5,8.5,2024-11-08
PRT,Portugal,2024-11-09,0.1,4.8,10.5,2024-11-15
PRT,Portugal,2024-11-16,0.0,3.6,8.7,2024-11-22
PRT,Portugal,2024-11-23,0.0,2.7,7.6,2024-11-29
PRT,Portugal,2024-11-30,0.0,3.7,9.6,2024-12-06
PRT,Portugal,2024-12-07,0.1,2.8,9.0,2024-12-13
PRT,Portugal,2024-12-14,0.0,4.9,10.7,2024-12-20
PRT,Portugal,2024-12-21,0.1,6.1,13.5,2024-12-27
