iso3,country,start of the week,probability of extreme crisis (%),probability of severe crisis (%),probability of mild crisis (%),end of the week
GLP,Guadeloupe,2024-10-05,0.0,1.1,11.0,2024-10-11
GLP,Guadeloupe,2024-10-12,0.3,1.6,9.0,2024-10-18
GLP,Guadeloupe,2024-10-19,0.1,1.3,9.8,2024-10-25
GLP,Guadeloupe,2024-10-26,0.0,1.2,11.9,2024-11-01
GLP,Guadeloupe,2024-11-02,0.2,0.9,10.4,2024-11-08
GLP,Guadeloupe,2024-11-09,0.1,1.3,12.9,2024-11-15
GLP,Guadeloupe,2024-11-16,0.0,1.2,11.0,2024-11-22
GLP,Guadeloupe,2024-11-23,0.0,1.2,8.8,2024-11-29
GLP,Guadeloupe,2024-11-30,0.2,1.3,12.0,2024-12-06
GLP,Guadeloupe,2024-12-07,0.2,1.7,10.9,2024-12-13
GLP,Guadeloupe,2024-12-14,0.0,1.2,9.5,2024-12-20
GLP,Guadeloupe,2024-12-21,0.0,1.4,9.5,2024-12-27
