iso3,country,start of the week,probability of extreme crisis (%),probability of severe crisis (%),probability of mild crisis (%),end of the week
GRC,Greece,2024-10-05,0.1,1.4,14.9,2024-10-11
GRC,Greece,2024-10-12,0.0,1.4,11.5,2024-10-18
GRC,Greece,2024-10-19,0.0,1.7,13.3,2024-10-25
GRC,Greece,2024-10-26,0.1,2.3,14.7,2024-11-01
GRC,Greece,2024-11-02,0.1,1.9,14.9,2024-11-08
GRC,Greece,2024-11-09,0.2,1.1,11.5,2024-11-15
GRC,Greece,2024-11-16,0.1,1.1,15.1,2024-11-22
GRC,Greece,2024-11-23,0.1,1.1,11.2,2024-11-29
GRC,Greece,2024-11-30,0.0,1.7,14.4,2024-12-06
GRC,Greece,2024-12-07,0.1,1.4,13.0,2024-12-13
GRC,Greece,2024-12-14,0.1,2.1,16.0,2024-12-20
GRC,Greece,2024-12-21,0.2,1.0,13.6,2024-12-27
