iso3,country,start of the week,probability of extreme crisis (%),probability of severe crisis (%),probability of mild crisis (%),end of the week
PER,Peru,2024-10-05,0.0,0.5,29.0,2024-10-11
PER,Peru,2024-10-12,0.0,0.2,28.5,2024-10-18
PER,Peru,2024-10-19,0.0,0.9,32.1,2024-10-25
PER,Peru,2024-10-26,0.0,2.9,37.7,2024-11-01
PER,Peru,2024-11-02,0.0,0.2,33.1,2024-11-08
PER,Peru,2024-11-09,0.0,1.8,35.3,2024-11-15
PER,Peru,2024-11-16,0.0,1.9,38.5,2024-11-22
PER,Peru,2024-11-23,0.0,1.3,34.4,2024-11-29
PER,Peru,2024-11-30,0.0,0.7,29.5,2024-12-06
PER,Peru,2024-12-07,0.0,0.7,32.7,2024-12-13
PER,Peru,2024-12-14,0.0,1.3,32.9,2024-12-20
PER,Peru,2024-12-21,0.0,0.3,26.8,2024-12-27
