iso3,country,start of the week,probability of extreme crisis (%),probability of severe crisis (%),probability of mild crisis (%),end of the week
BEN,Benin,2024-10-05,0.0,2.3,27.8,2024-10-11
BEN,Benin,2024-10-12,0.0,2.9,29.4,2024-10-18
BEN,Benin,2024-10-19,0.0,2.3,23.5,2024-10-25
BEN,Benin,2024-10-26,0.0,2.1,25.8,2024-11-01
BEN,Benin,2024-11-02,0.1,1.7,25.0,2024-11-08
BEN,Benin,2024-11-09,0.3,3.3,29.9,2024-11-15
BEN,Benin,2024-11-16,0.0,1.7,25.1,2024-11-22
BEN,Benin,2024-11-23,0.1,3.2,29.0,2024-11-29
BEN,Benin,2024-11-30,0.0,2.5,24.2,2024-12-06
BEN,Benin,2024-12-07,0.0,3.4,25.4,2024-12-13
BEN,Benin,2024-12-14,0.0,1.4,19.7,2024-12-20
BEN,Benin,2024-12-21,0.0,3.1,26.0,2024-12-27
