iso3,country,start of the week,probability of extreme crisis (%),probability of severe crisis (%),probability of mild crisis (%),end of the week
REU,Reunion,2024-10-05,0.9,4.5,16.6,2024-10-11
REU,Reunion,2024-10-12,1.4,3.8,16.3,2024-10-18
REU,Reunion,2024-10-19,1.3,3.1,16.7,2024-10-25
REU,Reunion,2024-10-26,1.7,4.8,16.0,2024-11-01
REU,Reunion,2024-11-02,0.3,2.7,13.2,2024-11-08
REU,Reunion,2024-11-09,0.6,3.4,13.8,2024-11-15
REU,Reunion,2024-11-16,0.6,2.4,11.9,2024-11-22
REU,Reunion,2024-11-23,0.8,4.0,15.7,2024-11-29
REU,Reunion,2024-11-30,0.7,2.3,12.2,2024-12-06
REU,Reunion,2024-12-07,1.1,3.8,15.4,2024-12-13
REU,Reunion,2024-12-14,1.0,4.4,15.6,2024-12-20
REU,Reunion,2024-12-21,0.7,2.7,13.2,2024-12-27
