iso3,country,start of the week,probability of extreme crisis (%),probability of severe crisis (%),probability of mild crisis (%),end of the week
DZA,Algeria,2024-10-05,0.0,0.0,0.4,2024-10-11
DZA,Algeria,2024-10-12,0.0,0.0,0.2,2024-10-18
DZA,Algeria,2024-10-19,0.0,0.0,0.2,2024-10-25
DZA,Algeria,2024-10-26,0.0,0.0,0.1,2024-11-01
DZA,Algeria,2024-11-02,0.0,0.0,0.0,2024-11-08
DZA,Algeria,2024-11-09,0.0,0.0,0.1,2024-11-15
DZA,Algeria,2024-11-16,0.0,0.0,0.0,2024-11-22
DZA,Algeria,2024-11-23,0.0,0.0,0.1,2024-11-29
DZA,Algeria,2024-11-30,0.0,0.0,0.3,2024-12-06
DZA,Algeria,2024-12-07,0.0,0.0,0.1,2024-12-13
DZA,Algeria,2024-12-14,0.0,0.0,0.1,2024-12-20
DZA,Algeria,2024-12-21,0.0,0.0,0.2,2024-12-27
