iso3,country,start of the week,probability of extreme crisis (%),probability of severe crisis (%),probability of mild crisis (%),end of the week
NER,Niger,2024-10-05,0.0,0.9,14.2,2024-10-11
NER,Niger,2024-10-12,0.0,0.6,14.4,2024-10-18
NER,Niger,2024-10-19,0.0,0.1,13.9,2024-10-25
NER,Niger,2024-10-26,0.0,0.6,15.7,2024-11-01
NER,Niger,2024-11-02,0.0,0.5,15.0,2024-11-08
NER,Niger,2024-11-09,0.0,0.5,14.0,2024-11-15
NER,Niger,2024-11-16,0.0,0.8,17.1,2024-11-22
NER,Niger,2024-11-23,0.0,0.2,13.2,2024-11-29
NER,Niger,2024-11-30,0.0,0.5,12.9,2024-12-06
NER,Niger,2024-12-07,0.0,0.8,16.0,2024-12-13
NER,Niger,2024-12-14,0.0,0.6,14.1,2024-12-20
NER,Niger,2024-12-21,0.0,0.5,13.2,2024-12-27
