iso3,country,start of the week,probability of extreme crisis (%),probability of severe crisis (%),probability of mild crisis (%),end of the week
GIN,Guinea,2024-10-05,0.0,0.6,12.8,2024-10-11
GIN,Guinea,2024-10-12,0.0,1.1,14.6,2024-10-18
GIN,Guinea,2024-10-19,0.0,1.4,14.5,2024-10-25
GIN,Guinea,2024-10-26,0.0,1.7,16.4,2024-11-01
GIN,Guinea,2024-11-02,0.0,0.9,13.7,2024-11-08
GIN,Guinea,2024-11-09,0.0,1.1,16.5,2024-11-15
GIN,Guinea,2024-11-16,0.0,1.0,15.2,2024-11-22
GIN,Guinea,2024-11-23,0.0,0.7,13.5,2024-11-29
GIN,Guinea,2024-11-30,0.0,0.4,13.6,2024-12-06
GIN,Guinea,2024-12-07,0.0,0.7,15.2,2024-12-13
GIN,Guinea,2024-12-14,0.0,0.8,16.5,2024-12-20
GIN,Guinea,2024-12-21,0.0,1.3,15.1,2024-12-27
