iso3,country,start of the week,probability of extreme crisis (%),probability of severe crisis (%),probability of mild crisis (%),end of the week
MKD,North Macedonia,2024-10-05,0.1,0.5,6.1,2024-10-11
MKD,North Macedonia,2024-10-12,0.3,1.1,6.1,2024-10-18
MKD,North Macedonia,2024-10-19,0.2,0.7,5.2,2024-10-25
MKD,North Macedonia,2024-10-26,0.0,0.8,4.8,2024-11-01
MKD,North Macedonia,2024-11-02,0.3,1.0,4.5,2024-11-08
MKD,North Macedonia,2024-11-09,0.1,0.2,4.5,2024-11-15
MKD,North Macedonia,2024-11-16,0.0,0.2,5.0,2024-11-22
MKD,North Macedonia,2024-11-23,0.2,0.9,5.5,2024-11-29
MKD,North Macedonia,2024-11-30,0.0,0.5,4.5,2024-12-06
MKD,North Macedonia,2024-12-07,0.0,0.3,3.8,2024-12-13
MKD,North Macedonia,2024-12-14,0.1,0.7,4.4,2024-12-20
MKD,North Macedonia,2024-12-21,0.1,0.4,6.0,2024-12-27
