iso3,country,start of the week,probability of extreme crisis (%),probability of severe crisis (%),probability of mild crisis (%),end of the week
DOM,Dominican Republic,2024-10-05,0.0,2.6,6.0,2024-10-11
DOM,Dominican Republic,2024-10-12,0.0,1.6,5.5,2024-10-18
DOM,Dominican Republic,2024-10-19,0.0,1.8,5.5,2024-10-25
DOM,Dominican Republic,2024-10-26,0.0,1.5,4.6,2024-11-01
DOM,Dominican Republic,2024-11-02,0.1,2.8,6.7,2024-11-08
DOM,Dominican Republic,2024-11-09,0.0,1.3,4.2,2024-11-15
DOM,Dominican Republic,2024-11-16,0.0,2.3,6.0,2024-11-22
DOM,Dominican Republic,2024-11-23,0.1,2.2,5.4,2024-11-29
DOM,Dominican Republic,2024-11-30,0.1,1.6,5.0,2024-12-06
DOM,Dominican Republic,2024-12-07,0.1,1.1,4.3,2024-12-13
DOM,Dominican Republic,2024-12-14,0.0,1.5,4.2,2024-12-20
DOM,Dominican Republic,2024-12-21,0.0,2.6,6.7,2024-12-27
