iso3,country,start of the week,probability of extreme crisis (%),probability of severe crisis (%),probability of mild crisis (%),end of the week
BFA,Burkina Faso,2024-10-05,0.0,0.7,7.9,2024-10-11
BFA,Burkina Faso,2024-10-12,0.0,1.1,9.1,2024-10-18
BFA,Burkina Faso,2024-10-19,0.1,1.0,9.1,2024-10-25
BFA,Burkina Faso,2024-10-26,0.0,0.6,7.0,2024-11-01
BFA,Burkina Faso,2024-11-02,0.0,1.2,10.0,2024-11-08
BFA,Burkina Faso,2024-11-09,0.0,1.0,7.8,2024-11-15
BFA,Burkina Faso,2024-11-16,0.0,1.0,7.3,2024-11-22
BFA,Burkina Faso,2024-11-23,0.0,0.9,7.7,2024-11-29
BFA,Burkina Faso,2024-11-30,0.0,0.8,10.5,2024-12-06
BFA,Burkina Faso,2024-12-07,0.0,0.8,7.3,2024-12-13
BFA,Burkina Faso,2024-12-14,0.0,0.5,7.4,2024-12-20
BFA,Burkina Faso,2024-12-21,0.0,1.4,9.4,2024-12-27
