ISO_3,year,Prevalence of anemia among women of reproductive age (% of women ages 15-49),"Prevalence of HIV, total (% of population ages 15-49)","Mortality rate, under-5 (per 1,000 live births)","Mortality rate, neonatal (per 1,000 live births)",People using at least basic drinking water services (% of population),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","Immunization, HepB3 (% of one-year-old children)","Immunization, DPT (% of children ages 12-23 months)","Immunization, measles (% of children ages 12-23 months)","Hospital beds (per 1,000 people)",People using at least basic sanitation services (% of population),Births attended by skilled health staff (% of total),People with basic handwashing facilities including soap and water (% of population),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",People practicing open defecation (% of population),"Mortality rate attributed to unintentional poisoning (per 100,000 population)",People using safely managed sanitation services (% of population),Current health expenditure (% of GDP),Poverty headcount ratio at national poverty lines (% of population),Net migration,Prevalence of undernourishment (% of population),"Adolescent fertility rate (births per 1,000 women ages 15-19)","Life expectancy at birth, total (years)","Intentional homicides (per 100,000 people)"
LAO,1997,,0.1,119.4,40.8,,0.14,,60.0,67.0,,,,,,,,,,,-32327.0,,102.839,57.292,
LAO,1998,,0.1,115.1,40.0,,0.19,,54.0,71.0,,,,,,,,,,,-34039.0,,100.972,57.665,
LAO,1999,,0.1,110.9,39.0,,0.2,,55.0,71.0,,,,,,,,,,,-36679.0,,101.944,57.873,
LAO,2000,42.6,0.1,106.7,38.1,46.143848205213,0.24,,51.0,42.0,1.16,28.3148177063518,16.7,,579.0,61.5635953619545,1.5,21.7470822709143,4.27513599,,-34009.0,,100.814,58.378,
LAO,2001,41.7,0.1,102.6,37.2,48.524929236801,0.28,,52.0,50.0,1.15,31.3264174645613,19.4,,562.0,58.8635042881004,1.4,24.395633311833,4.29031658,,-33600.0,31.4,98.236,59.07,
LAO,2002,40.9,0.1,98.5,36.3,50.8838607638913,0.29,,53.0,55.0,1.13,34.3282770125974,,,530.0,56.172731169262,1.4,26.7666731015375,3.69751263,,-33635.0,29.6,93.236,59.534,
LAO,2003,40.2,0.1,94.4,35.3,53.21832229116,0.29,50.0,49.0,42.0,1.1,37.317210729861,,,509.0,53.4945481980417,1.3,29.1122476157335,4.47920704,,-36615.0,27.1,90.418,60.031,
LAO,2004,39.4,0.2,90.3,34.4,55.5286060568114,0.29,45.0,45.0,36.0,1.15,40.293351312739,,,471.0,50.8287786558138,1.2,31.4316103089111,3.54057336,,-40174.0,24.2,91.629,60.293,
LAO,2005,38.7,0.2,86.3,33.4,57.745839442934,0.29,49.0,49.0,41.0,1.15,43.164348629617,14.6,,442.0,48.2696760692875,1.1,33.6653368215926,3.33673191,,-24171.0,22.7,89.72,60.98,
LAO,2006,38.1,0.2,82.3,32.4,59.8096024143336,0.3,57.0,57.0,48.0,1.12,45.8471487078826,18.9,,417.0,45.90252336222,1.1,35.7823438761168,2.93200922,,-24639.0,20.8,90.592,61.493,
