ISO_3,year,Prevalence of anemia among women of reproductive age (% of women ages 15-49),"Prevalence of HIV, total (% of population ages 15-49)","Mortality rate, under-5 (per 1,000 live births)","Mortality rate, neonatal (per 1,000 live births)",People using at least basic drinking water services (% of population),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","Immunization, HepB3 (% of one-year-old children)","Immunization, DPT (% of children ages 12-23 months)","Immunization, measles (% of children ages 12-23 months)","Hospital beds (per 1,000 people)",People using at least basic sanitation services (% of population),Births attended by skilled health staff (% of total),People with basic handwashing facilities including soap and water (% of population),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",People practicing open defecation (% of population),"Mortality rate attributed to unintentional poisoning (per 100,000 population)",People using safely managed sanitation services (% of population),Current health expenditure (% of GDP),Poverty headcount ratio at national poverty lines (% of population),Net migration,Prevalence of undernourishment (% of population),"Adolescent fertility rate (births per 1,000 women ages 15-19)","Life expectancy at birth, total (years)","Intentional homicides (per 100,000 people)"
DZA,1997,,0.1,45.8,23.2,,0.02,,89.0,92.0,,,,,,,,,,,14071.0,,13.331,69.171,
DZA,1998,,0.1,44.5,23.0,,0.02,,85.0,84.0,2.0999999046,,,,,,,,,,-27387.0,,11.238,69.451,
DZA,1999,,0.1,43.2,22.6,,0.02,,83.0,83.0,,,,,,,,,,,-12084.0,,10.14,70.032,
DZA,2000,37.6,0.1,41.7,22.3,89.8488285798425,0.02,,86.0,80.0,1.77,84.4808303267888,92.0,,159.0,6.23394901362592,1.2,58.8528741211107,3.48903275,,-18994.0,,9.302,70.478,
DZA,2001,37.0,0.1,40.1,21.9,90.1134477964222,0.03,,89.0,83.0,1.76,84.7599276450493,,,156.0,5.8168628139511,1.1,59.1937059314817,3.83787704,,-25798.0,8.1,8.797,70.823,
DZA,2002,36.5,0.1,38.5,21.5,90.3738043329469,0.03,,86.0,81.0,1.75,85.0328073593515,95.9,,150.0,5.41117661064614,1.1,59.5286375682118,3.7300415,,-36255.0,7.4,8.632,71.23,
DZA,2003,36.0,0.1,36.9,21.1,90.6297224767556,0.03,,87.0,84.0,1.78,85.2991644625783,,,153.0,5.01704200699217,1.0,59.8573751313093,3.60104108,,-39330.0,7.0,8.838,71.287,
DZA,2004,35.6,0.1,35.3,20.5,90.8812547235952,0.04,81.0,86.0,81.0,1.81,85.5590709673942,,,137.0,4.63433390664718,1.0,60.1799851668979,3.5440731,,-38621.0,7.0,8.96,71.762,
DZA,2005,35.2,0.1,33.8,19.9,91.128253391014,0.04,83.0,88.0,83.0,,85.8122609306772,,,144.0,4.26313405801264,1.0,60.4962101781982,3.23516107,,-111256.0,6.7,9.214,72.061,
DZA,2006,34.8,0.1,32.3,19.3,91.3709555341436,0.04,80.0,95.0,91.0,1.72,86.0591315025692,95.2,,134.0,3.90308627701666,1.0,60.8064334891504,3.35510349,,-32745.0,6.4,9.376,72.334,0.933151633955241
DZA,2007,34.4,0.1,31.0,18.7,91.6092319914834,0.05,90.0,95.0,92.0,,86.299440005349,,82.9137959073925,125.0,3.55424366068352,0.9,61.1104179722954,3.82141757,,-37062.0,5.9,9.455,72.602,0.797438134359645
DZA,2008,34.0,0.1,29.8,18.3,91.8433087449211,0.05,91.0,93.0,88.0,1.75,86.5335680761237,,83.0293443411856,117.0,3.21627793607392,0.9,61.4085324466186,4.20188284,,-33931.0,5.6,9.095,72.941,0.94881074889184
DZA,2009,33.7,0.1,28.7,18.0,92.0720349659473,0.06,94.0,95.0,92.0,1.75,86.7594853651133,,83.1418072490379,115.0,2.89011405577246,0.8,61.6988135949645,5.35939837,,-33857.0,5.1,9.635,73.62,0.787020436235768
DZA,2010,33.3,0.1,27.8,17.7,92.2959734615905,0.06,95.0,95.0,95.0,1.72,86.9781332130706,,83.2519568600196,112.0,2.57499938708781,0.8,61.9821667832819,5.11716986,,-33071.0,4.3,10.288,73.808,0.708382325710373
DZA,2011,33.1,0.1,27.1,17.4,92.5149892867463,0.06,95.0,95.0,95.0,1.69,87.1892375803685,,83.3593281690104,105.0,2.2708082137378,0.8,62.2583243344346,5.26748085,5.5,-34829.0,3.7,11.134,74.123,0.766209262996582
DZA,2012,32.9,0.1,26.5,17.0,92.7451846992975,0.07,95.0,95.0,95.0,1.67,87.0935397027506,,83.5238946865599,99.0,1.97711462109603,0.8,62.3112675615157,6.00050974,,-35119.0,3.1,11.95,74.202,1.40362883678957
DZA,2013,32.8,0.1,26.0,16.4,92.9708811462695,0.07,95.0,95.0,95.0,1.66,86.9868765719694,96.6,83.6820357274834,94.0,1.69361472865383,0.8,62.3539736036951,6.03576279,,-35412.0,2.9,12.684,74.615,1.26313706959542
DZA,2014,32.7,0.1,25.7,15.8,93.1923467804089,0.07,95.0,95.0,95.0,1.65,86.8698424356598,,83.8341867486775,86.0,1.41985678656268,0.8,62.3869787491011,6.54721403,,-36088.0,2.7,12.771,75.11,1.48864165770181
DZA,2015,32.8,0.1,25.3,15.4,93.4095576469991,0.08,95.0,95.0,95.0,1.64,86.7425206949109,,83.9802009180143,89.0,1.15557775102481,0.7,62.4103181974106,6.96321011,,-36371.0,2.6,11.888,75.622,1.38076996361026
DZA,2016,32.9,0.1,24.9,15.2,93.6227755358994,0.08,91.0,91.0,94.0,1.62,86.6054829474466,,84.1205068750123,89.0,0.900352443004524,0.7,62.4245094541708,6.58904791,,-36227.0,2.6,12.731,75.732,1.34360193923407
DZA,2017,33.0,0.1,24.5,15.4,93.8319749303098,0.08,91.0,91.0,88.0,1.63,86.4588237816513,,84.2549579460322,89.0,0.653890725016731,0.7,62.4295991441614,6.53307724,,-36448.0,2.6,12.872,75.743,1.27380650772187
DZA,2018,33.1,0.1,24.0,15.8,94.0374149250041,0.08,91.0,91.0,80.0,,86.303094189528,,84.3839771689143,79.0,0.415795120796171,0.7,62.4260865881791,6.38729763,,-36227.0,2.5,12.654,76.066,1.35473538571451
DZA,2019,33.3,0.1,23.5,16.0,94.2391398601614,0.08,88.0,88.0,80.0,,86.1385043463065,98.8,84.5075609540377,77.0,0.185741474927116,0.7,62.4141342403042,5.86751413,,-36386.0,2.5,12.303,76.474,1.21530387918325
DZA,2020,,0.1,22.9,15.9,94.4373299704124,0.08,84.0,84.0,80.0,,85.9654695730295,,84.6259803246641,78.0,0.0,,62.3941102109738,6.14268684,,-18797.0,2.5,12.057,74.453,1.50512065521262
DZA,2021,,0.1,22.3,15.6,94.6321020435575,0.08,81.0,81.0,79.0,,85.7843012451086,,84.7393723351476,,0.0,,62.3662781916518,5.5283432,,-18797.0,2.5,11.714,76.377,1.57318234314011
DZA,2022,,0.1,21.8,15.2,94.6613975479238,0.08,77.0,77.0,79.0,,85.8262893978246,,84.8040971959364,,0.0,,62.4100996063433,,,-9999.0,,11.564,77.129,
DZA,2023,,,,,,,,,,,,,,,,,,,,-9999.0,,,,
