ISO_3,year,Prevalence of anemia among women of reproductive age (% of women ages 15-49),"Prevalence of HIV, total (% of population ages 15-49)","Mortality rate, under-5 (per 1,000 live births)","Mortality rate, neonatal (per 1,000 live births)",People using at least basic drinking water services (% of population),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","Immunization, HepB3 (% of one-year-old children)","Immunization, DPT (% of children ages 12-23 months)","Immunization, measles (% of children ages 12-23 months)","Hospital beds (per 1,000 people)",People using at least basic sanitation services (% of population),Births attended by skilled health staff (% of total),People with basic handwashing facilities including soap and water (% of population),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",People practicing open defecation (% of population),"Mortality rate attributed to unintentional poisoning (per 100,000 population)",People using safely managed sanitation services (% of population),Current health expenditure (% of GDP),Poverty headcount ratio at national poverty lines (% of population),Net migration,Prevalence of undernourishment (% of population),"Adolescent fertility rate (births per 1,000 women ages 15-19)","Life expectancy at birth, total (years)","Intentional homicides (per 100,000 people)"
CEB,1997,,0.1,14.6971969022497,8.02044915928827,,0.0386033200119151,61.3258300835826,96.8231237915196,96.2898372792392,7.0230654493653,,,,,,,,,,-227398.0,,27.501139601409,71.5172580696822,
CEB,1998,,0.102289282377859,13.9388944689876,7.45021389341981,,0.0468665771175528,66.2355892791025,97.0356258970374,96.5566293190922,6.7973288388091,,,,,,,,,,-226121.0,,26.2216436214574,71.8982376759956,
CEB,1999,,0.102283736841438,13.1064606546607,6.9169601930495,,0.0541679408359124,68.5794258295191,97.1685154257363,97.1642197454084,6.61653067869634,,,,,,,,,,-202829.0,,25.0820480642326,72.1845610740875,
CEB,2000,,0.104567871722055,12.287093873261,6.49877410199153,,0.0486645579382372,73.6710913484263,97.4666876111592,96.6852629472213,6.72267397416728,91.7037822837739,99.4771055784149,,20.0,0.0,1.9893616039728,78.429490122582,5.70309373377966,,123701.0,,24.153369192017,72.719724722779,
CEB,2001,,0.105924830521766,11.6473273331115,6.10626365566042,,0.0680730744464247,72.0640491009402,97.647971767341,96.8493045098706,,88.4078783698504,,,19.0,0.0,2.07686750741624,72.2828721516452,5.90452601118644,,-162378.0,3.01821749538438,22.4959266832235,73.0961481937343,
CEB,2002,,0.107300049134389,11.2611263423791,5.88317291049751,,0.0614001038292341,80.0640977199552,97.7991171008463,97.4912072366997,6.73125679838973,88.7130261904323,,,18.0,0.0,1.90723385004888,72.6944201838964,6.15260343865032,,-164421.0,2.9150104266791,21.666364941547,73.2424154880921,
CEB,2003,,0.108667368484998,10.9483901146174,5.69965090635786,,0.0586489741391565,80.3880210964395,97.6792308967181,97.0669707935652,6.86442877935919,88.9835500339954,,,18.0,0.0,1.98603344962123,73.0328102019879,6.38978358820901,,-142746.0,2.87390994294943,21.6381588330826,73.3822527825258,
CEB,2004,,0.110025021737975,10.4752094876273,5.42632651175008,,0.0603996008054765,82.5398151751217,97.7827331085576,97.0973541573045,6.81480349052206,89.25054609506,,,17.0,0.0,1.84818152187067,73.7401238573706,6.35264649250165,,-140237.0,2.8577330304723,21.6556999217389,73.7304349327381,
CEB,2005,,0.110009310839071,9.9796439531134,5.12607142688272,99.1647072023795,0.0593874169205902,82.7860788564508,97.7966779168616,97.4375065470947,6.77318127169549,89.5232763219652,,,14.0,0.0,1.88583888213784,74.4691753697373,6.35930941474515,,-167658.0,2.81812003652028,21.9301566202296,73.8449951359211,
CEB,2006,,0.113623547507335,9.34591982008773,4.80477631774589,99.1825842823858,0.0585848113904386,82.8050627891541,97.789175641139,97.3773126837852,6.73081791813128,89.9659800230756,,,12.0,0.0,1.73395136585668,75.3757413728974,6.2154094951664,,-181600.0,2.83712948834017,22.4555403534506,74.0926027308097,
CEB,2007,,0.113630031014906,8.7115061859311,4.47829308793582,99.198018514971,0.0583392934405411,86.7367999325035,97.6817621730818,97.5657630749416,6.61316642526442,90.4344409444935,,,11.0,0.0,1.54597506795203,76.341681655866,6.12727782947657,,-167129.0,2.79827279405521,23.0851107532264,74.2506487210768,
CEB,2008,,0.114978162604744,8.20560228771557,4.19691414744576,99.2351895653853,0.0584976943403246,86.7805315818322,97.7269534842671,97.2743499224273,6.68182759579654,90.9071522761671,,,10.0,0.0,1.45708536484055,77.3396860579839,6.37214016908446,,-163098.0,2.75852893609537,24.6724300130411,74.5759526780779,
CEB,2009,,0.114853182754882,7.76027410487438,3.96054283007205,99.267359380117,0.0581864655472992,86.6911783604194,97.523096383627,97.2197809086493,6.67984587264514,91.3562937471283,,,10.0,0.0,1.3974145565657,78.3193831229817,6.84244057705226,,-114334.0,2.74803833093314,24.6136618007792,74.9303639266576,
CEB,2010,,0.116066243302393,7.33675244461397,3.77138423251644,99.0304453320346,0.0578172949650472,87.3514925895466,97.2518412395667,97.1557730668953,6.58213261802434,91.7922086958218,99.6519170675154,,9.0,0.0,1.38700613773337,79.3045414193436,6.89539978565727,,-129981.0,2.78297319706746,22.4671576671445,75.2939657786314,
CEB,2011,,0.115858043094772,6.95114793098927,3.58177303635989,98.7913157468023,0.0622477079564165,87.1829518515418,96.2408291195492,96.5300925637322,6.52226219204443,92.2270759445641,,,8.0,0.0,1.1701294414641,80.3447613292909,6.59882087893579,,-107546.0,2.84664859972117,21.1804686439451,75.8884748834282,
CEB,2012,,0.11772563936907,6.62376923542153,3.4363067990671,98.548895102404,0.062903290483633,86.6517381201455,96.6338838537665,96.5760963349041,6.50995083422942,92.6514890167612,,,8.0,0.0,1.15845737153563,81.4242615762838,6.61643882028612,,-69859.0,2.79301734757765,21.3885390861445,75.993488603453,1.6
CEB,2013,,0.117509517695114,6.31067420009414,3.30950610219343,98.2920179746377,0.0624757359006559,86.0150796686331,96.6796903399975,96.3453185821121,6.49393052632204,93.0713984893595,,,8.0,0.0,1.04682199345533,82.5175797684147,6.67305636276107,,-101267.0,2.74243164496857,20.8305206442641,76.3551629869808,
CEB,2014,,0.120337416402032,6.0382507112253,3.18064232355295,98.0399825484211,0.0641329988576612,85.2458620234336,95.9753823404908,95.1812296839137,6.51935401557192,93.4922956946144,,,7.0,0.0,0.966789036723762,83.6408270112573,6.59586555516121,,-88917.0,2.75304249444803,21.1305554406725,76.6756236113045,1.3
CEB,2015,,0.120218510941867,5.80743186654371,3.04436157968271,97.7707955817099,0.0690635489637852,83.808971944305,95.1506401009074,94.074369267319,6.52323809641038,93.9415922879228,,,7.0,0.0,0.893609779111689,84.8155877549438,6.52001316889414,,-99535.0,2.74099846669338,20.769862189405,76.5718777647788,1.3
CEB,2016,,0.122052343065107,5.55028379103698,2.88598986332563,97.4975433069501,0.0685227209384306,83.2882820502215,95.1241538712322,93.7088679598753,6.52572151823813,94.3959226756353,,,7.0,0.0,0.914546289649217,85.9886746510637,6.67698324815997,,-110911.0,2.73233643329195,20.9291438965654,76.9698114171911,
CEB,2017,,0.121957679892497,5.27849409540225,2.79140898672719,97.22261711257,0.0651080663578616,82.8306687570334,92.9508300551126,93.0956741913455,6.53775852184967,94.7498224533623,,,7.0,0.0,0.957185101611467,87.1135997970262,6.60489401385158,,-76183.0,2.62073590405489,20.6184144822643,76.9283763556248,
CEB,2018,,0.121969503992213,5.04714112377302,2.66250408478547,96.9501802981277,0.0686266094226272,82.2243540105914,93.4175141420476,93.4002955747738,6.50967426580298,95.0011812875156,,,6.0,0.0,0.898485916273496,87.9968769067587,6.55215705402909,,-61261.0,2.56304881570719,19.9886927674708,76.9768226818402,
