ISO_3,year,Prevalence of anemia among women of reproductive age (% of women ages 15-49),"Prevalence of HIV, total (% of population ages 15-49)","Mortality rate, under-5 (per 1,000 live births)","Mortality rate, neonatal (per 1,000 live births)",People using at least basic drinking water services (% of population),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","Immunization, HepB3 (% of one-year-old children)","Immunization, DPT (% of children ages 12-23 months)","Immunization, measles (% of children ages 12-23 months)","Hospital beds (per 1,000 people)",People using at least basic sanitation services (% of population),Births attended by skilled health staff (% of total),People with basic handwashing facilities including soap and water (% of population),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",People practicing open defecation (% of population),"Mortality rate attributed to unintentional poisoning (per 100,000 population)",People using safely managed sanitation services (% of population),Current health expenditure (% of GDP),Poverty headcount ratio at national poverty lines (% of population),Net migration,Prevalence of undernourishment (% of population),"Adolescent fertility rate (births per 1,000 women ages 15-19)","Life expectancy at birth, total (years)","Intentional homicides (per 100,000 people)"
GBR,1997,,,6.9,3.9,,,,92.0,91.0,4.5999999046,,,,,,,,,,86309.0,,29.634,77.2109756097561,1.48497350588382
GBR,1998,,,6.8,3.9,,,,91.0,87.0,4.4000000954,,99.0,,,,,,,,108637.0,,30.668,77.190243902439,1.57602063892287
GBR,1999,,,6.7,3.8,,,,92.0,88.0,4.1999998093,,,,,,,,,,133216.0,,30.752,77.390243902439,1.56902331837261
GBR,2000,9.4,,6.5,3.8,100.0,,,91.0,88.0,4.08,99.1299891711561,,,11.0,0.0,0.3,97.7361356916375,7.12928009,,161157.0,,29.058,77.7414634146342,1.55479919059023
GBR,2001,9.2,,6.4,3.7,99.9999977127832,,,91.0,85.0,4.04,99.1295452983999,,,11.0,0.0,0.3,97.741503598934,7.34416342,,186701.0,2.5,27.635,77.9926829268293,1.63473860834262
GBR,2002,9.1,,6.3,3.6,99.9999974333758,,,91.0,85.0,3.98,99.1282474145289,,,11.0,0.0,0.3,97.757408852183,7.65009499,,210510.0,2.5,26.677,78.1439024390244,1.86502759887047
GBR,2003,9.0,,6.2,3.6,99.9999964375404,,,91.0,82.0,3.95,99.1269663729202,,,11.0,0.0,0.2,97.7730982544929,8.05579185,,230387.0,2.5,26.597,78.4463414634146,1.55239416649166
GBR,2004,9.0,,6.1,3.5,99.9999976821314,,,92.0,81.0,3.86,99.1256963098224,,,11.0,0.0,0.2,97.7886824997736,8.30715179,,247447.0,2.5,26.48,78.7463414634146,1.58344284160119
GBR,2005,9.0,,6.0,3.5,100.0,,,91.0,82.0,3.72,99.1244483928736,,,11.0,0.0,0.2,97.8040564269375,8.36301231,,261300.0,2.5,26.313,79.0487804878049,1.38116648502147
GBR,2006,9.0,,5.9,3.4,99.9999987151275,,,92.0,85.0,3.54,99.1231985838478,,,11.0,0.0,0.3,97.8193121487887,8.62893772,,272651.0,2.5,26.256,79.2487804878049,1.41438761128023
GBR,2007,9.0,,5.8,3.3,99.9999996429194,,,92.0,86.0,3.39,99.1219720252075,,,11.0,0.0,0.3,97.845235606365,8.62399578,,279808.0,2.5,26.1,79.4487804878049,1.42505773197801
