ISO_3,year,Prevalence of anemia among women of reproductive age (% of women ages 15-49),"Prevalence of HIV, total (% of population ages 15-49)","Mortality rate, under-5 (per 1,000 live births)","Mortality rate, neonatal (per 1,000 live births)",People using at least basic drinking water services (% of population),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","Immunization, HepB3 (% of one-year-old children)","Immunization, DPT (% of children ages 12-23 months)","Immunization, measles (% of children ages 12-23 months)","Hospital beds (per 1,000 people)",People using at least basic sanitation services (% of population),Births attended by skilled health staff (% of total),People with basic handwashing facilities including soap and water (% of population),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",People practicing open defecation (% of population),"Mortality rate attributed to unintentional poisoning (per 100,000 population)",People using safely managed sanitation services (% of population),Current health expenditure (% of GDP),Poverty headcount ratio at national poverty lines (% of population),Net migration,Prevalence of undernourishment (% of population),"Adolescent fertility rate (births per 1,000 women ages 15-19)","Life expectancy at birth, total (years)","Intentional homicides (per 100,000 people)"
HRV,1997,,0.1,9.3,5.7,,0.02,,92.0,91.0,6.0100002289,,99.9,,,,,,,,-53064.0,,20.566,72.4951219512195,2.50457801840122
HRV,1998,,0.1,8.9,5.7,,0.02,,93.0,91.0,6.0599999428,,99.9,,,,,,,,-48299.0,,17.298,72.3170731707317,2.25325152242012
HRV,1999,,0.1,8.6,5.7,,0.03,,93.0,92.0,5.9299998283,,99.9,,,,,,,,-48578.0,,16.538,72.6419512195122,2.41025125457921
HRV,2000,21.3,0.1,8.3,5.6,98.6494084688423,0.03,,93.0,93.0,5.93,98.4673896923743,99.9,,11.0,0.0,0.6,78.7969526329823,7.65,,-50791.0,,16.181,72.8078048780488,2.22054447750588
HRV,2001,21.1,0.1,8.0,5.3,98.6556186910646,0.03,,94.0,94.0,5.91,98.4686815526785,99.9,,11.0,0.0,0.6,78.8444087273012,7.17,,-17581.0,6.9,16.694,74.5129268292683,1.79730045471702
HRV,2002,20.9,0.1,7.7,5.0,98.6604882204456,0.03,,95.0,95.0,5.62,98.2785442459873,99.9,,11.0,0.0,0.5,78.7321558022602,6.14,,-12562.0,4.6,16.177,74.7173170731707,1.62842162334229
HRV,2003,20.8,0.1,7.4,4.7,98.6653891097357,0.03,,94.0,94.0,5.59,98.0890792989927,99.9,,11.0,0.0,0.8,78.6204883165209,6.3,,-8641.0,3.6,15.281,74.6139024390244,1.54669037959705
HRV,2004,20.8,0.1,7.0,4.4,98.6702624334108,0.03,,96.0,96.0,5.52,97.9002674968397,99.9,,10.0,0.0,0.9,78.5089597388667,6.5,,-5673.0,3.0,14.826,75.520243902439,1.86795998514634
HRV,2005,20.8,0.1,6.7,4.2,98.675132965539,0.03,,96.0,96.0,5.47,97.7121132025588,99.9,,9.0,0.0,0.9,78.3977909266277,6.84,,-3834.0,2.5,15.164,75.2446341463415,1.53509908105131
HRV,2006,20.7,0.1,6.4,4.0,98.6800083674408,0.03,,96.0,95.0,5.49,97.5246243646124,99.9,,9.0,0.0,0.6,78.2869890454319,6.91,,-2720.0,2.5,14.603,75.8368292682927,1.67513306838312
HRV,2007,20.7,0.1,6.1,3.9,98.6848785750542,0.04,94.0,96.0,96.0,5.53,97.3377914294057,99.9,,9.0,0.0,0.6,78.1765461973574,7.41,,-2207.0,2.5,14.452,75.7056097560976,1.40732152212264
HRV,2008,20.6,0.1,5.9,3.8,,0.04,97.0,96.0,96.0,5.53,97.1516233780872,99.9,,8.0,0.0,0.5,78.0664725970131,7.65,,-2613.0,2.5,14.578,75.9121951219512,1.6159633508616
HRV,2009,20.5,0.1,5.7,3.7,,0.04,97.0,96.0,95.0,5.43,96.9661112309625,99.9,,9.0,0.0,0.6,77.9567604161389,8.08,20.6,-3675.0,2.5,13.726,76.1682926829268,1.11817781742872
HRV,2010,20.4,0.1,5.5,3.6,,0.04,97.0,97.0,96.0,5.68,96.7812677036741,99.9,,7.0,0.0,0.5,77.8474200523925,7.99,20.9,-5624.0,2.5,12.58,76.4756097560976,1.41919233306521
HRV,2011,20.4,0.1,5.3,3.4,,0.04,96.0,96.0,96.0,5.86,96.5970541205811,99.9,,7.0,0.0,0.4,77.7382114165589,7.66,20.4,-8241.0,2.7,11.725,76.7756097560976,1.12596012515621
HRV,2012,20.4,0.1,5.2,3.3,,0.04,96.0,96.0,95.0,5.8,96.4140137300953,99.9,,6.0,0.0,0.8,77.6333879662057,7.68,19.5,-10440.0,2.5,11.138,76.9243902439024,1.17739552952152
