ISO_3,year,Prevalence of anemia among women of reproductive age (% of women ages 15-49),"Prevalence of HIV, total (% of population ages 15-49)","Mortality rate, under-5 (per 1,000 live births)","Mortality rate, neonatal (per 1,000 live births)",People using at least basic drinking water services (% of population),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","Immunization, HepB3 (% of one-year-old children)","Immunization, DPT (% of children ages 12-23 months)","Immunization, measles (% of children ages 12-23 months)","Hospital beds (per 1,000 people)",People using at least basic sanitation services (% of population),Births attended by skilled health staff (% of total),People with basic handwashing facilities including soap and water (% of population),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",People practicing open defecation (% of population),"Mortality rate attributed to unintentional poisoning (per 100,000 population)",People using safely managed sanitation services (% of population),Current health expenditure (% of GDP),Poverty headcount ratio at national poverty lines (% of population),Net migration,Prevalence of undernourishment (% of population),"Adolescent fertility rate (births per 1,000 women ages 15-19)","Life expectancy at birth, total (years)","Intentional homicides (per 100,000 people)"
LKA,1997,,0.1,19.1,12.0,,0.03,,97.0,94.0,,,,,,,,,,,-90691.0,,27.737,72.136,10.0329975043528
LKA,1998,,0.1,18.4,11.4,,0.04,,94.0,94.0,,,,,,,,,,,-92990.0,,27.34,72.081,
LKA,1999,,0.1,17.5,10.6,,0.04,,99.0,95.0,2.2000000477,,,,,,,,,,-92896.0,,28.807,72.618,10.2782951516628
LKA,2000,38.8,0.1,16.7,9.9,82.8471911815725,0.04,,99.0,99.0,3.04,76.7684658952961,96.0,,61.0,5.33158190328186,1.1,,4.11,,-91900.0,,29.89,70.355,
LKA,2001,38.2,0.1,16.1,9.2,83.1320139640829,0.04,,98.0,99.0,3.13,77.5652286823631,,,55.0,5.06547471268553,0.8,,4.06,,-15604.0,16.5,30.526,70.787,
LKA,2002,37.6,0.1,15.6,8.5,83.4208660285123,0.04,,98.0,99.0,3.0,78.3653912595739,,,52.0,4.7993604702139,0.7,,4.04,46.8,-20309.0,15.8,29.116,71.117,
LKA,2003,37.0,0.1,15.1,7.9,83.7098653157554,0.04,32.0,99.0,99.0,3.19,79.1689156040994,,,50.0,4.53318360640463,0.7,,3.65,,-20932.0,15.5,27.621,71.373,
LKA,2004,36.5,0.1,28.7,7.5,83.998883048266,0.04,62.0,97.0,96.0,2.95,79.9758261581763,,,48.0,4.26697271630055,0.8,,4.04,,-1028.0,14.9,26.445,67.091,
LKA,2005,36.0,0.1,14.1,6.9,84.2877818898964,0.04,99.0,99.0,99.0,3.13,80.7861295819782,,,44.0,4.00075105135599,1.1,,3.88,,-36955.0,13.9,24.358,72.118,6.19603691516451
LKA,2006,35.5,0.1,13.3,6.7,84.5768309160413,0.03,98.0,98.0,99.0,3.37,81.5998067218221,,,41.0,3.73447060876524,0.9,,3.85,34.1,-23795.0,13.2,22.521,71.969,10.2864991309317
LKA,2007,35.0,0.1,12.6,6.7,84.8657653303278,0.03,98.0,98.0,98.0,3.42,82.4168766654693,98.6,,39.0,3.46817708927003,1.0,,3.82,,-19572.0,11.8,21.999,72.049,
LKA,2008,34.5,0.1,12.0,6.6,85.154847451454,0.03,98.0,98.0,98.0,3.35,83.2373247029462,,,40.0,3.20182719662371,0.7,,3.85,,-11557.0,10.8,21.126,71.729,9.86904900843047
LKA,2009,34.1,0.1,20.8,6.6,85.443942941037,0.03,97.0,97.0,97.0,3.46,84.0611568261912,,,39.0,2.93544297424755,0.9,,4.06,28.4,5484.0,11.5,22.68,69.187,5.3655621184284
LKA,2010,33.8,0.1,11.2,6.3,85.7329214269344,0.03,99.0,99.0,99.0,3.51,84.8883738090123,,,37.0,2.66904205215626,0.5,,3.74,,-26603.0,13.0,23.3,73.215,3.6915977324494
LKA,2011,33.6,0.1,10.8,6.2,86.0220420028487,0.02,99.0,99.0,99.0,3.54,85.7189721476393,,,36.0,2.40258809728075,0.9,,3.58,,-13277.0,14.0,22.52,73.38,3.509151658991
LKA,2012,33.5,0.1,10.4,6.1,86.3111826376504,0.02,99.0,99.0,99.0,3.62,86.5529633528261,,,35.0,2.13610010845363,0.6,,3.31,22.5,-97095.0,13.0,22.038,73.906,3.21642133444658
LKA,2013,33.5,0.1,9.9,5.9,86.6023981319846,0.02,99.0,99.0,99.0,3.7,87.3903117492911,,,33.0,1.86933473974827,0.4,,3.69,,-97189.0,11.7,20.249,74.239,2.92924064310508
LKA,2014,33.6,0.1,9.3,5.5,86.8957412152415,0.02,99.0,99.0,99.0,3.77,88.2310734180326,99.95,,30.0,1.6023371336726,0.5,,3.47,,-97807.0,10.2,18.194,74.651,2.60364471652924
LKA,2015,33.8,0.1,8.8,5.1,87.1911327903211,0.02,99.0,99.0,99.0,3.78,89.0752990733061,,,30.0,1.33516884675039,0.5,,3.68,,-98598.0,9.1,16.9,74.927,2.28245256792903
LKA,2016,33.9,0.1,8.3,4.8,87.4883909600499,0.02,99.0,99.0,99.0,3.81,89.9230512319667,99.5,,30.0,1.06790251954162,0.5,,3.62,16.0,-98896.0,8.1,16.438,75.331,2.47368858799708
LKA,2017,34.1,0.1,7.9,4.5,87.7875527181461,0.02,99.0,99.0,99.0,3.87,90.7743730027284,,85.2823083323441,31.0,0.800586444141637,0.5,,3.33,,-98598.0,7.6,16.073,75.403,2.25974909113101
LKA,2018,34.4,0.1,7.6,4.3,88.0886563987435,0.02,99.0,99.0,99.0,3.93,91.6293176553116,,85.2914801829691,30.0,0.564163550098076,0.4,,3.64,,-97100.0,7.1,15.892,75.748,2.38175667065634
LKA,2019,34.6,0.1,7.3,4.1,88.3914085074832,0.01,99.0,99.0,99.0,4.0,92.487940769035,,85.3023545397291,30.0,0.329344629111725,0.4,,3.9,14.3,-94897.0,6.4,15.957,76.008,3.42730492260757
LKA,2020,,0.1,7.0,4.0,88.6959543081265,0.01,96.0,96.0,96.0,4.02,93.350290136483,,85.3151226885026,29.0,0.0951301757484236,,,4.02,,-92400.0,5.7,15.854,76.393,
LKA,2021,,0.1,6.7,3.8,89.0022141318241,0.01,96.0,96.0,97.0,,94.2164146493583,,85.3297829261632,,0.0,,,4.07,,-92400.0,5.3,15.65,76.399,
LKA,2022,,0.1,6.5,3.7,89.3101072894811,0.01,98.0,98.0,99.0,,95.0863607756551,,85.3463323653096,,0.0,,,,,-77495.0,,15.355,76.61,
LKA,2023,,,,,,,,,,,,,,,,,,,,-77495.0,,,,
